rosbagTimestamp,linear_acceleration,x,y,,,
2068073000000,0.000287566959017,-0.00453066071945,0.000181331765034,0.00450888917758,0.123694628572,9.79448081928
2068081000000,0.000255359898823,-0.00464102395218,0.000507432531493,0.00678549813496,0.104238356944,9.79732464329
2068088000000,0.000174099574596,-0.0045389578164,0.000578629464249,-0.0524226249049,0.0902800840243,9.80323225482
2068097000000,9.70603198046E-05,-0.00471147589951,0.000485252865629,0.042854634537,0.069646308817,9.79553663797
2068105000000,-2.41431129321E-05,-0.00456729766191,0.000596896038881,0.0204838760761,0.00597971950701,9.8022295303
2068111000000,3.15384402433E-05,-0.00461442300955,1.56615186352E-05,0.0656060941823,0.0783071559977,9.79871619196
2068120000000,5.31756001284E-05,-0.00470742506971,-0.000134786369453,0.0209495216393,0.0478287219983,9.79545647836
2068129000000,4.5615642859E-05,-0.00469476268607,-0.000164922950509,0.0456032011927,0.0275474942651,9.80095893883
2068137000000,9.40397524658E-05,-0.00487593246452,-0.000467296919069,0.110994880568,0.0640262877448,9.79529773537
2068145000000,0.000109877449078,-0.00451820624288,-0.000326196316516,0.042706536514,0.0510796480964,9.80975617261
2068152000000,0.000161430840045,-0.00470336669608,-0.000187032684807,-0.0102417051597,0.0760076331148,9.79417803714
2068161000000,0.000208087216154,-0.00462149461064,9.28320459287E-05,-0.0255268747685,0.089447308528,9.80298793491
2068167000000,0.000188607149117,-0.00452379348327,1.65947951333E-06,0.172900041931,0.0942593962404,9.80185133992
2068176000000,0.000198382900409,-0.00465467470478,0.000296512762186,0.00704074614874,0.0927611760529,9.79510512778
2068184000000,0.000191632512085,-0.00462722499537,0.000267411856356,0.0128164542588,0.104623037378,9.80197306076
2068192000000,0.000104424736393,-0.0046234143288,0.000444934683362,0.010915800041,0.0459612980829,9.8001859499
2068200000000,0.000152674095395,-0.00451482208542,0.000230271510452,0.018892775634,0.112750895955,9.80312234001
2068208000000,5.67310687794E-05,-0.00469930104357,0.000245123793208,0.0973468003917,0.0348488129158,9.79309068263
2068216000000,9.25032613215E-05,-0.0045839961703,-0.000111746714518,0.0221250239421,0.0902365738403,9.80161608224
2068224000000,1.228850948E-05,-0.00464067446763,-1.06298440357E-05,0.0719768582714,0.014219278384,9.80000246465
2068232000000,7.31823246432E-05,-0.00471824679112,-0.000147192019703,0.0200608550508,0.0763167152157,9.79569913943
2068240000000,8.99176323268E-05,-0.00450537479374,-0.000148035914678,0.0124114925176,0.0509100069237,9.80731370704
2068248000000,0.000116836404135,-0.00465054069796,-0.000139664257683,0.0317097737312,0.060703211215,9.79518117849
2068256000000,0.000161603551879,-0.00461892411983,-0.00028875473462,0.0314994442482,0.0923514843803,9.80035938393
2068264000000,0.00013123350771,-0.0045772442365,0.000150056991651,0.0364995992413,0.0471988660186,9.80103720772
2068273000000,0.000187006842122,-0.00471912951659,6.27231265775E-05,0.0510752541709,0.111599080575,9.79522090602
2068281000000,0.000161264549883,-0.0046180512517,-0.000185110262802,0.0461011170297,0.0955379234853,9.80246116876
2068288000000,0.00014782102923,-0.00477094383753,0.000375191060645,0.0815023630823,0.0673767272875,9.7960193574
2068296000000,0.000202250438012,-0.00461909521533,0.00181601134648,0.0519510024872,0.0331942220941,9.80293850327
2068304000000,0.000109936998378,-0.00461618771839,0.000336113179482,-0.0067141694349,0.126301973957,9.79978833437
2068312000000,7.45109711763E-05,-0.00461670684286,-6.43597104986E-05,0.0347325820391,0.0704006737961,9.80038242096
2068320000000,8.68882417048E-05,-0.00479984145343,-0.00019016005098,0.0631561902759,0.0562295262389,9.7946165004
2068328000000,0.000102216387154,-0.00458588561044,0.000143221373267,0.0502581234699,0.0414582997486,9.80441969726
2068336000000,0.00011813683837,-0.0045724599991,-0.00036220701697,0.120703906079,0.0801120239739,9.80231971306
2068344000000,0.000136829480932,-0.00472274415706,-0.00014303237769,0.0119546942367,0.0595714632506,9.79235250496
2068351000000,0.000110539657733,-0.00449627301102,-0.000117852680938,5.44848729271E-06,0.0513979717138,9.80764734011
2068360000000,0.000221921442333,-0.00467191324287,-8.42818144139E-05,0.05764273855,0.12213744469,9.79520452726
2068368000000,0.000144213538705,-0.00469234678904,0.000213494269876,0.0525396566949,0.0485231487855,9.79741118256
2068376000000,0.000214259285214,-0.00458101409961,0.00175228373741,0.0639346669317,0.0321431276235,9.80483455919
2068384000000,0.000174064731401,-0.00475267840058,0.000137251410329,0.0258842078898,0.166728136495,9.7931250537
2068392000000,6.43446107936E-05,-0.00450539184154,3.94393903091E-05,0.0129875298861,0.0325522780089,9.80723493591
2068400000000,0.000148811670797,-0.00488694335959,7.63226840221E-05,0.148573080175,0.0971533484885,9.78844472882
2068408000000,9.04314711621E-05,-0.00446317314482,0.000108670912807,0.0206723023664,0.0432206441731,9.8110023911
2068416000000,0.00019494132835,-0.00454129048519,0.000143351981889,0.143854912575,0.108245793347,9.79912048385
2068424000000,0.000124146249984,-0.00463826019014,8.90101044479E-05,0.0261914178869,0.0459598841042,9.79423290067
2068432000000,9.26095129395E-05,-0.00452184943811,-0.000140854492825,0.0249842409973,0.0638852806723,9.80608768004
2068440000000,9.11613318282E-05,-0.00469196014967,-0.00158018384292,-0.00505065272063,0.151927050189,9.7927178536
2068448000000,9.68274867222E-05,-0.00447582889252,-1.1562794355E-05,0.0183709631815,-0.0125395162856,9.80566095239
2068456000000,7.04843497238E-05,-0.00466881145052,-5.67019741318E-05,0.0654229505481,0.0466711277475,9.79445671585
2068464000000,0.000150790453012,-0.00467395662031,-0.000142104464095,0.0080670040112,0.0982747579708,9.79811135562
2068472000000,0.000109876218998,-0.00455292329058,-0.000116282663759,0.0453745122666,0.0520083232772,9.80522798047
2068480000000,0.000190513633912,-0.00473185776623,8.66482149984E-06,0.0225638300725,0.116302554511,9.79280418506
2068488000000,0.000185856597098,-0.00447570017308,0.00165595964295,0.0100554063295,-0.00356572873233,9.80812795247
2068496000000,0.00015493841305,-0.00467403104714,9.66256843262E-05,0.0760522948216,0.157936607784,9.79390875535
2068504000000,0.000103177211537,-0.00472834417359,0.000228183452919,0.073251194319,0.0466360956603,9.79532137054
2068512000000,0.000197964524198,-0.00459081035034,0.000219120552212,0.101340996003,0.123802822072,9.80415964835
2068520000000,5.29882870433E-05,-0.00458804165286,-0.000171314743087,-0.0130916708685,0.0345554379734,9.80012775544
2068528000000,9.88209085926E-05,-0.0045759148785,-5.49534695314E-05,0.0101074862855,0.0621752728923,9.80171446759
2068536000000,0.000101809942458,-0.00468882944933,-3.51767114692E-05,0.0230855419986,0.0567906951812,9.79617865987
