frame number,timestamp
0,1573417064.1101923
1,1573417064.2320645
2,1573417064.31533
3,1573417064.4165518
4,1573417064.5158725
5,1573417064.6150506
6,1573417064.7147577
7,1573417064.8135962
8,1573417064.9138043
9,1573417065.0180094
10,1573417065.1190004
11,1573417065.213978
12,1573417065.3143473
13,1573417065.4139771
14,1573417065.51411
15,1573417065.6149216
16,1573417065.7150168
17,1573417065.814344
18,1573417065.9148111
19,1573417066.019863
20,1573417066.1261823
21,1573417066.2180216
22,1573417066.3148851
23,1573417066.4152715
24,1573417066.5143018
25,1573417066.6142616
26,1573417066.714088
27,1573417066.8142114
28,1573417066.9144623
29,1573417067.0159142
30,1573417067.1146533
31,1573417067.2147238
32,1573417067.314523
33,1573417067.4154031
34,1573417067.5144837
35,1573417067.6143987
36,1573417067.7141619
37,1573417067.8140242
38,1573417067.9155514
39,1573417068.0143795
40,1573417068.1167767
41,1573417068.2145567
42,1573417068.3145492
43,1573417068.4148288
44,1573417068.5141432
45,1573417068.6159036
46,1573417068.7149677
47,1573417068.8148777
48,1573417068.9151664
49,1573417069.015323
50,1573417069.1139538
51,1573417069.220306
52,1573417069.3175645
53,1573417069.4157135
54,1573417069.5178537
55,1573417069.6147578
56,1573417069.715214
57,1573417069.8149874
58,1573417069.915048
59,1573417070.0169928
60,1573417070.115317
61,1573417070.2185462
62,1573417070.3154001
63,1573417070.4175103
64,1573417070.515175
65,1573417070.6153622
66,1573417070.7151353
67,1573417070.8152924
68,1573417070.9175947
69,1573417071.016129
70,1573417071.1154125
71,1573417071.219966
72,1573417071.3215606
73,1573417071.4153924
74,1573417071.5152507
75,1573417071.6153755
76,1573417071.7150507
77,1573417071.819371
78,1573417071.915191
79,1573417072.0149739
80,1573417072.1149104
81,1573417072.2190762
82,1573417072.3148959
83,1573417072.4181275
84,1573417072.5202265
85,1573417072.619514
86,1573417072.7160196
87,1573417072.8144033
88,1573417072.9146333
89,1573417073.0161784
90,1573417073.1200447
91,1573417073.2178035
92,1573417073.3154845
93,1573417073.4212475
94,1573417073.5158398
95,1573417073.6159658
96,1573417073.714907
97,1573417073.8162143
98,1573417073.9205132
99,1573417074.0146468
100,1573417074.1185927
101,1573417074.2179754
102,1573417074.3193817
103,1573417074.4232929
104,1573417074.5167584
105,1573417074.6145961
106,1573417074.71514
107,1573417074.8226836
108,1573417074.9148338
109,1573417075.0148566
110,1573417075.115037
111,1573417075.215567
112,1573417075.3159506
113,1573417075.4164536
114,1573417075.5196369
115,1573417075.6209464
116,1573417075.7210329
117,1573417075.818581
118,1573417075.9158092
119,1573417076.0165422
120,1573417076.121332
121,1573417076.215913
122,1573417076.3194537
123,1573417076.4185195
124,1573417076.5243502
125,1573417076.614718
126,1573417076.7150314
127,1573417076.81561
128,1573417076.915766
129,1573417077.0177248
130,1573417077.1151962
131,1573417077.221852
132,1573417077.318394
133,1573417077.4174356
134,1573417077.5160315
135,1573417077.6158993
136,1573417077.722009
137,1573417077.819614
138,1573417077.916273
139,1573417078.0160973
140,1573417078.1161015
141,1573417078.2240088
142,1573417078.3158543
143,1573417078.418265
144,1573417078.516227
145,1573417078.615737
146,1573417078.716214
147,1573417078.8164704
148,1573417078.9161348
149,1573417079.0285344
150,1573417079.1194367
151,1573417079.21637
152,1573417079.3168724
153,1573417079.4204156
154,1573417079.5159433
155,1573417079.615786
156,1573417079.7154958
157,1573417079.8154042
158,1573417079.917502
159,1573417080.016997
160,1573417080.1166537
