rosbagTimestamp,x,y,z,x,y,z
2007911000000,-0.0452975621035,-0.0156821481582,-0.00769168704235,3.70680063374,-3.26149641028,13.1645245916
2008016000000,0.0857465346386,0.0359843702715,0.0057473589942,-1.13768559274,-0.691126427308,10.2225336009
2008120000000,0.0135072579863,-0.00654428418295,0.00217406129707,-0.686564300823,-0.197670463143,9.60132536543
2008225000000,0.00405581819876,-0.0206572708647,-0.000266256596407,-1.11295708408,-0.272870333679,10.0951394274
2008328000000,0.00157433010185,-0.0088168801676,-4.99681985568E-06,-0.921141131446,-0.0391342289158,9.68062841221
2008435000000,0.00465123682586,-0.0156093486843,0.000984774748867,-0.914231962654,-0.183420924263,9.8471278589
2008538000000,0.00175586858682,-0.00861631263367,-0.000949418899242,-0.498269502443,0.16296513878,9.13304853878
2008643000000,0.00479343767784,-0.0190996419018,-0.000526709372663,-1.23227856865,0.0714932754044,9.93071007466
2008747000000,0.00327380260663,-0.0191203956728,0.000691601667286,-1.11267310899,0.12452158899,9.86183489608
2008851000000,-0.000664561175452,-0.0247850264156,-0.00712854259661,-0.964663588814,-0.33612981112,9.17580063953
2008955000000,-0.0135671716636,-0.0326479539833,-0.0162465606911,-0.798233572985,-0.0608961126905,9.46772166562
2009059000000,-0.0225567085372,-0.0383831711085,-0.0165963673063,-0.855938869434,-0.38488336874,10.1033625738
2009162000000,-0.0369989349474,-0.0390848328786,-0.027715009172,-1.02685496396,-0.198709372676,9.9278570878
2009267000000,0.0224182971764,-0.0168303373288,-0.0269341564611,-1.00599530036,-0.217079687931,10.5769730714
2009370000000,0.0139570921187,-0.0124945609823,-0.0253635826512,0.246579336109,-0.33557651955,9.57705297502
2009474000000,0.00815085338536,-0.0151642317381,-0.0291442259182,-0.548874394298,0.157100487459,10.3099668598
2009578000000,0.00594732168372,-0.00862066817985,-0.0291291130698,-0.238987237413,-0.274133790262,9.24206544685
2009683000000,0.00889693728874,-0.0102393657348,-0.0275189483356,-0.607204887575,-0.129883524212,9.70276629973
2009786000000,-0.00155364306532,-0.0219308742077,-0.0304263459156,-2.55536929117,0.490087049133,9.84022695775
2009891000000,-0.00597343424294,-0.0252801176936,-0.0349880687765,-0.749496877432,0.167288297188,9.49261275546
2009995000000,0.00795423763238,-0.0172032757157,-0.0360164267809,-1.28911825575,-0.24942083658,9.53078194084
2010099000000,0.00651050094166,-0.0178533955323,-0.0310540189438,-1.2196454658,-0.265761345127,9.79929231242
2010202000000,0.00644968714132,-0.0150347120857,0.00481959820471,-0.663039852628,0.116810171945,9.74542578373
2010307000000,0.00400772215893,-0.0182942599376,-0.0112197409004,-1.1050128504,0.133762069308,9.70560182632
