5.843711	1.767193
-4.180938	2.043725
-13.837947	4.614793
7.619066	-5.616987
6.226299	-8.507367
-5.076775	13.747234
5.619206	12.479149
-8.810443	20.314146
-17.627031	13.427169
-13.864905	18.509856
6.391535	-19.078953
5.545382	23.125054
-6.106737	27.656486
5.442241	33.831707
6.638696	-2.566440
6.580468	-29.688855
-5.958147	46.031679
10.117756	-32.510409
5.284505	44.530071
6.415195	9.382384
-25.990047	24.616099
16.000673	31.968812
6.981475	-14.550323
-7.007408	36.427095
6.875241	-40.355606
8.923903	28.449389
