1.135265	6.284272
-3.132109	-8.632673
13.553463	2.843372
-7.327211	5.883236
-13.734272	-0.417114
8.516266	-12.011979
0.013713	-5.245560
-15.229525	-4.356575
9.974960	20.292632
6.379390	7.893387
-23.203749	13.066376
16.979672	-10.651317
15.457103	17.994444
-26.880357	0.417082
18.280560	-15.279627
25.109777	-0.770646
22.337704	2.134202
-10.618736	26.623523
28.953304	14.073475
6.169046	16.795208
25.550266	-17.385826
-2.333700	-5.653935
26.107540	11.675054
18.919506	14.044398
-4.146341	-26.432044
23.475136	16.236480
30.678211	-0.219558
9.704204	-17.130334
-23.655248	-15.869996
