rosbagTimestamp,x,y,z,x,y,z
2007911000000,-0.000637646587553,-0.489270949852,0.0118486908898,-5.61516254546,0.0716906052419,-3.7600149195
2008015000000,-0.00237583021935,-0.561773138438,0.011542877976,0.128845662069,0.0112050384037,-0.192945921982
2008119000000,0.235430734604,1.44796201895,0.0746806299041,3.82650485623,-0.386183452229,2.01344338021
2008223000000,1.21691459366,-0.118385686267,0.107505737653,2.94512534371,3.65960513108,2.21293763345
2008326000000,0.405909652683,-0.0152882531852,-0.0433021906862,-0.319053866856,2.5730680553,7.44864696471
2008430000000,0.130604807021,5.32848708143E-05,-0.0302873203824,0.476064608697,3.28626002994,7.12761537912
2008535000000,-0.165386463001,-0.0206392332707,-0.0460307857339,0.0920749931086,4.13881586661,7.62298089945
2008638000000,-0.45235107752,-0.0143825913995,-0.0406982710119,-0.000102257156288,3.30862333335,7.38161328197
2008743000000,-0.313129927636,-0.0591246629769,-0.0689147328499,8.10079427246,-4.01310179364,11.8030033351
2008846000000,-0.0254553724182,-0.0152757127122,-0.0213567389807,-0.0687373107553,-3.76356596389,7.57762939264
2008947000000,0.242783656963,-0.0313656223043,-0.0444524045799,-1.79073167171,-1.81474303987,2.89072626107
2009052000000,0.0585068623775,0.0666817174202,-0.0379893564146,4.915900124,1.91493992944,4.97038932811
2009156000000,0.0116031101402,-0.0578227357333,-0.0871630621699,10.4011401017,1.24311918229,12.9281559277
2009260000000,-0.0119322879532,0.00595852899004,-0.0302997326697,12.9968967252,1.57354010783,7.77038276556
2009363000000,-0.0132939339852,0.039390962224,-0.0867013098793,17.5297710437,-2.87109747638,12.9688816006
2009468000000,-0.0126274319195,0.0651795715526,-0.016915556051,24.1907812641,1.6236878674,20.6152226924
2009571000000,-0.00259340043361,0.0829315342208,-0.0492961459646,17.2794123937,-1.07254418589,22.7350037927
2009676000000,-0.0304058802154,0.0186896501354,-0.00679444824845,-6.37088825594,-0.148618430264,6.23274192515
2009778000000,-0.00147153771538,0.00725090345911,0.000543946587877,-5.50988621819,-0.70625951242,-0.379306890336
2009884000000,-0.0256671043187,-0.00562080886132,0.000581877765716,0.430615436755,-0.102358721412,8.64426434086
2009988000000,0.00954097368912,0.0141752694011,-0.00139618866408,-0.520157469538,-0.36778523521,6.43082215363
2010092000000,-0.00821457408934,-0.00774933481617,0.000532579611733,-2.25206534691,0.531826961097,1.8360898793
2010196000000,0.00766776823877,-0.0556340395773,-0.00476581974099,-3.24098989169,0.740403787554,25.1327637748
2010300000000,0.0185502571621,0.00620915661882,0.00931297262064,2.65843317548,-0.475146706893,3.64371306603
2010408000000,0.0688737681007,0.0646871990778,-0.00710667213273,0.915959785306,0.324054976062,10.2071172938
2010510000000,0.0922697980064,0.035356713107,-7.58331662464E-05,-0.715374117047,-0.884048530099,11.008479014
2010615000000,0.0766937009383,0.225026141212,-0.00500325061236,0.0807517101241,-0.0113039084633,0.0398744662892
2010722000000,0.0767720895134,0.237542223231,-0.00387912530106,0.0601648767614,-0.0123390314987,0.0127988172903
2010825000000,-0.0759132087616,-0.0201650908862,0.00909075676223,-0.973619791827,-4.1651361065,9.9875007558
2010929000000,0.0496247668535,-0.22041751972,0.0304539422653,-6.27941153168,0.276575044255,-0.320011066975
2011033000000,-0.0354860642784,-0.735613416906,0.00651236080139,-3.16766592839,1.51248218457,-0.49097116578
2011137000000,-0.0911875734159,0.0337331950327,-0.00252406046809,-6.0480561225,0.209994558038,17.2609364762
2011240000000,-0.128114331357,-0.197267945094,0.00141390376293,-3.3869680231,0.724018002516,-0.193057359032
2011344000000,0.0460475445656,-0.0184633109438,0.00738797674037,-1.06125898138,-1.13594666809,6.25742946098
