-10.191919	-9.550340
-0.185474	-5.475764
4.948065	14.334130
15.180388	-5.469588
14.358124	6.726752
3.829728	-7.645082
15.247359	-18.489917
12.487816	2.565572
14.767879	19.942875
-4.382200	12.314212
-17.668657	-9.146209
-10.031567	-13.304868
31.097756	-10.243199
-21.265764	-9.046371
30.983448	4.692947
-10.098080	-16.726144
31.516108	11.385801
30.215332	-30.289586
-13.977597	-9.260931
18.231687	-10.179928
-10.174193	-20.593417
-9.409660	23.213783
31.491909	28.366975
-5.088627	-20.096823
16.908809	-27.141863
18.387518	-1.545489
27.146768	-28.251655
