frame number,timestamp
0,1572993318.1341221
1,1572993318.2431657
2,1572993318.3408663
3,1572993318.4416237
4,1572993318.5423436
5,1572993318.6694875
6,1572993318.7469554
7,1572993318.8412483
8,1572993318.9486222
9,1572993319.0402534
10,1572993319.139749
11,1572993319.240431
12,1572993319.3403559
13,1572993319.4406517
14,1572993319.5411608
15,1572993319.6433983
16,1572993319.7417693
17,1572993319.8396347
18,1572993319.9400983
19,1572993320.03979
20,1572993320.139918
21,1572993320.2404456
22,1572993320.341634
23,1572993320.4414454
24,1572993320.5401754
25,1572993320.64275
26,1572993320.740317
27,1572993320.8411443
28,1572993320.940237
29,1572993321.0421438
30,1572993321.1414013
31,1572993321.2405384
32,1572993321.3401544
33,1572993321.4398556
34,1572993321.539513
35,1572993321.6394236
36,1572993321.7553105
37,1572993321.8425717
38,1572993321.9415755
39,1572993322.0394602
40,1572993322.1415622
41,1572993322.2409582
42,1572993322.341126
43,1572993322.4402046
44,1572993322.5451117
45,1572993322.6476216
46,1572993322.7422502
47,1572993322.842027
48,1572993322.9411354
49,1572993323.0406208
50,1572993323.1406538
51,1572993323.2410426
52,1572993323.3408563
53,1572993323.4461899
54,1572993323.5408688
55,1572993323.6421497
56,1572993323.7415934
57,1572993323.8407464
58,1572993323.9407122
59,1572993324.040693
60,1572993324.1407955
61,1572993324.2407627
62,1572993324.3413813
63,1572993324.441873
64,1572993324.546485
65,1572993324.643014
66,1572993324.7449598
67,1572993324.8410668
68,1572993324.9415064
69,1572993325.040531
70,1572993325.159844
71,1572993325.2438953
72,1572993325.340616
73,1572993325.4407008
74,1572993325.541217
75,1572993325.6438699
76,1572993325.7407963
77,1572993325.8406925
78,1572993325.9406164
79,1572993326.04561
80,1572993326.1408124
81,1572993326.2409852
82,1572993326.3408647
83,1572993326.4412768
84,1572993326.5417151
85,1572993326.6413527
86,1572993326.74107
87,1572993326.8407643
88,1572993326.9408271
89,1572993327.0409067
90,1572993327.140894
91,1572993327.2406545
92,1572993327.3403528
93,1572993327.4403865
94,1572993327.544801
95,1572993327.6453505
96,1572993327.7406301
97,1572993327.840714
98,1572993327.9486125
99,1572993328.0410392
100,1572993328.1502311
101,1572993328.2408905
102,1572993328.3412
103,1572993328.441514
104,1572993328.5414743
105,1572993328.6470735
106,1572993328.7417946
107,1572993328.8422127
108,1572993328.9424446
109,1572993329.0409913
110,1572993329.1409144
111,1572993329.2403967
112,1572993329.3486786
113,1572993329.4435947
114,1572993329.5430403
115,1572993329.6402848
116,1572993329.743207
117,1572993329.8410895
118,1572993329.9410727
119,1572993330.0412152
120,1572993330.1412745
121,1572993330.2406266
122,1572993330.3429143
123,1572993330.441543
124,1572993330.5513003
125,1572993330.6424904
126,1572993330.7428677
127,1572993330.8410962
128,1572993330.9424448
129,1572993331.0429392
130,1572993331.1415157
131,1572993331.2443147
132,1572993331.3430974
133,1572993331.442759
134,1572993331.543275
135,1572993331.6409369
136,1572993331.74372
137,1572993331.8448386
138,1572993331.947649
139,1572993332.0623302
140,1572993332.1447823
141,1572993332.2428906
142,1572993332.3404608
143,1572993332.4409468
144,1572993332.5410492
145,1572993332.6439133
146,1572993332.741453
147,1572993332.8409584
148,1572993332.9407127
149,1572993333.0407968
150,1572993333.1410816
151,1572993333.2405002
152,1572993333.3411553
153,1572993333.4411693
154,1572993333.5414212
155,1572993333.6430092
156,1572993333.7416067
157,1572993333.8419344
158,1572993333.9413195
159,1572993334.041413
160,1572993334.1411605
161,1572993334.2409601
162,1572993334.3413672
163,1572993334.440841
164,1572993334.5423048
165,1572993334.6422262
166,1572993334.7412643
167,1572993334.8433623
168,1572993334.9415011
169,1572993335.0413291
170,1572993335.141259
171,1572993335.2427883
172,1572993335.3552194
173,1572993335.4513412
174,1572993335.5415478
175,1572993335.6407418
176,1572993335.74101
177,1572993335.841383
178,1572993335.9412556
179,1572993336.0415087
180,1572993336.1426694
181,1572993336.2437043
182,1572993336.3445833
183,1572993336.4415023
184,1572993336.541603
185,1572993336.6478558
186,1572993336.7409399
187,1572993336.846382
188,1572993336.944458
189,1572993337.0423894
190,1572993337.1498363
191,1572993337.2409637
192,1572993337.341333
193,1572993337.4410574
194,1572993337.545461
195,1572993337.6428635
196,1572993337.7497094
197,1572993337.8418858
198,1572993337.941233
199,1572993338.0411873
200,1572993338.1409924
201,1572993338.247439
202,1572993338.3491054
203,1572993338.4422956
204,1572993338.5462606
205,1572993338.6410933
206,1572993338.7411323
207,1572993338.8412716
208,1572993338.941386
209,1572993339.0411782
210,1572993339.145175
211,1572993339.2462733
212,1572993339.347422
213,1572993339.4421976
214,1572993339.543394
215,1572993339.6421497
216,1572993339.7415602
217,1572993339.8445156
218,1572993339.9445379
219,1572993340.0413237
220,1572993340.1450665
221,1572993340.2449853
222,1572993340.3425932
223,1572993340.4437149
224,1572993340.5438378
225,1572993340.6416447
226,1572993340.7413495
227,1572993340.8459475
228,1572993340.9457593
229,1572993341.0425472
230,1572993341.1418588
231,1572993341.2419362
232,1572993341.3463326
233,1572993341.4430168
234,1572993341.5423148
235,1572993341.6423912
236,1572993341.7434933
237,1572993341.8431146
238,1572993341.9475718
239,1572993342.0421517
240,1572993342.151368
241,1572993342.2527628
242,1572993342.3422587
243,1572993342.4449227
244,1572993342.5444338
245,1572993342.6449254
246,1572993342.7433176
247,1572993342.8444486
248,1572993342.9427981
249,1572993343.0440056
250,1572993343.1430545
251,1572993343.244637
252,1572993343.3424678
253,1572993343.4430437
254,1572993343.5423365
255,1572993343.642356
256,1572993343.7422266
257,1572993343.8433623
258,1572993343.9539156
259,1572993344.0473056
260,1572993344.1441455
261,1572993344.2436264
262,1572993344.3489006
263,1572993344.4433215
264,1572993344.5429802
265,1572993344.6428006
266,1572993344.7428894
267,1572993344.853738
268,1572993344.9504426
269,1572993345.0446284
270,1572993345.1425173
271,1572993345.242642
272,1572993345.3434455
273,1572993345.4425397
274,1572993345.543163
275,1572993345.6493995
276,1572993345.7421541
277,1572993345.8419528
278,1572993345.9417565
279,1572993346.0426657
280,1572993346.1431317
281,1572993346.2447515
282,1572993346.3424094
283,1572993346.4427223
284,1572993346.5428753
285,1572993346.6429093
286,1572993346.74264
287,1572993346.8423345
288,1572993346.9425976
289,1572993347.0421786
290,1572993347.1423378
291,1572993347.2419655
292,1572993347.3420012
293,1572993347.442397
294,1572993347.5422473
295,1572993347.6448457
296,1572993347.7431529
297,1572993347.8426476
298,1572993347.942713
299,1572993348.0426905
300,1572993348.142612
301,1572993348.2490954
302,1572993348.3436236
303,1572993348.4450462
304,1572993348.5431542
305,1572993348.648893
306,1572993348.743725
307,1572993348.8433135
308,1572993348.943239
309,1572993349.047354
310,1572993349.1459532
311,1572993349.2430248
312,1572993349.345592
313,1572993349.442905
314,1572993349.54347
315,1572993349.6426823
316,1572993349.745354
317,1572993349.843014
318,1572993349.9453664
319,1572993350.0432155
320,1572993350.142961
321,1572993350.246326
322,1572993350.3440316
323,1572993350.4430797
324,1572993350.542797
325,1572993350.6426413
326,1572993350.742623
327,1572993350.843148
328,1572993350.942242
329,1572993351.0467541
330,1572993351.150057
331,1572993351.2460518
332,1572993351.3440826
333,1572993351.4421585
334,1572993351.5464468
335,1572993351.6496332
336,1572993351.7437894
337,1572993351.8433201
338,1572993351.9425
339,1572993352.0426514
340,1572993352.1488786
341,1572993352.2432861
342,1572993352.3448262
343,1572993352.4448142
344,1572993352.5481343
345,1572993352.6427627
346,1572993352.7427158
347,1572993352.8432617
348,1572993352.942493
349,1572993353.049687
350,1572993353.1456704
351,1572993353.2437255
352,1572993353.3423781
353,1572993353.4428923
354,1572993353.5440023
355,1572993353.6444345
356,1572993353.742613
357,1572993353.844207
358,1572993353.9449575
359,1572993354.0426953
360,1572993354.1474283
361,1572993354.2513487
362,1572993354.3438344
363,1572993354.4439096
364,1572993354.5442767
365,1572993354.6431255
366,1572993354.7434127
367,1572993354.8437705
368,1572993354.9435508
369,1572993355.0433633
370,1572993355.1438556
371,1572993355.2485337
372,1572993355.3437612
373,1572993355.4449184
374,1572993355.5494213
375,1572993355.6468987
376,1572993355.7439508
377,1572993355.8503406
378,1572993355.9427187
379,1572993356.0438595
380,1572993356.1464064
381,1572993356.2431512
382,1572993356.343359
383,1572993356.4437149
384,1572993356.5472555
385,1572993356.649658
386,1572993356.7451372
387,1572993356.8472326
388,1572993356.9476602
389,1572993357.044045
390,1572993357.142807
391,1572993357.2444031
392,1572993357.34325
393,1572993357.444299
394,1572993357.5431662
395,1572993357.6646786
396,1572993357.744432
397,1572993357.8488474
398,1572993357.9443243
399,1572993358.0444217
400,1572993358.1445854
401,1572993358.2448337
402,1572993358.3439891
403,1572993358.4465053
404,1572993358.5444431
405,1572993358.6444242
406,1572993358.744526
407,1572993358.8443165
408,1572993358.9519317
409,1572993359.0443416
410,1572993359.1444654
411,1572993359.242827
412,1572993359.3460927
413,1572993359.444597
414,1572993359.542771
415,1572993359.6486964
416,1572993359.747738
417,1572993359.8456655
418,1572993359.9447014
419,1572993360.044404
420,1572993360.1438482
421,1572993360.2438297
422,1572993360.343838
423,1572993360.4462118
424,1572993360.5467412
425,1572993360.6464324
426,1572993360.747729
427,1572993360.8447084
428,1572993360.9442859
429,1572993361.0443385
430,1572993361.1439884
431,1572993361.2458284
432,1572993361.3438864
433,1572993361.4439344
434,1572993361.5440037
435,1572993361.6442637
436,1572993361.744589
437,1572993361.8444314
438,1572993361.948209
439,1572993362.0467372
440,1572993362.1495621
441,1572993362.2483866
442,1572993362.343818
443,1572993362.4436839
444,1572993362.5436451
445,1572993362.6459165
446,1572993362.7470813
447,1572993362.8522997
448,1572993362.9445553
449,1572993363.0448232
450,1572993363.1444707
451,1572993363.246227
452,1572993363.3440857
453,1572993363.4447408
454,1572993363.5440404
455,1572993363.651251
456,1572993363.7446895
457,1572993363.84501
458,1572993363.9464376
459,1572993364.047486
460,1572993364.1454623
461,1572993364.2443652
462,1572993364.3439195
463,1572993364.4439588
464,1572993364.5439687
465,1572993364.648289
466,1572993364.748815
467,1572993364.8451376
468,1572993364.9472742
469,1572993365.044707
470,1572993365.144632
471,1572993365.2453222
472,1572993365.3443224
473,1572993365.4444637
474,1572993365.544698
475,1572993365.658568
476,1572993365.7451777
477,1572993365.851709
478,1572993365.9487424
479,1572993366.0497465
480,1572993366.1452224
481,1572993366.246738
482,1572993366.3459303
483,1572993366.4452026
484,1572993366.5459425
485,1572993366.6461046
486,1572993366.7446618
487,1572993366.8451805
488,1572993366.9450698
489,1572993367.0442057
490,1572993367.1442547
491,1572993367.2464056
492,1572993367.3444862
493,1572993367.4439945
494,1572993367.5438647
495,1572993367.6487203
496,1572993367.744282
497,1572993367.847316
498,1572993367.9446688
499,1572993368.0446174
500,1572993368.1478965
501,1572993368.2444317
502,1572993368.3467271
503,1572993368.448652
504,1572993368.5448802
505,1572993368.6446702
506,1572993368.7466693
507,1572993368.8449066
508,1572993368.9465492
509,1572993369.0503433
510,1572993369.1449828
511,1572993369.24714
512,1572993369.3468397
513,1572993369.4447253
514,1572993369.544848
515,1572993369.6448393
516,1572993369.7461147
517,1572993369.8450754
518,1572993369.9462643
519,1572993370.0444107
520,1572993370.1469526
521,1572993370.2447278
522,1572993370.345896
523,1572993370.445061
524,1572993370.5449524
525,1572993370.6448882
526,1572993370.744848
527,1572993370.845108
528,1572993370.9455445
529,1572993371.0455365
530,1572993371.1453385
531,1572993371.2450893
532,1572993371.3450155
533,1572993371.4533076
534,1572993371.5454714
535,1572993371.6467168
536,1572993371.757441
537,1572993371.846375
538,1572993371.9448335
539,1572993372.0447993
540,1572993372.1583612
541,1572993372.2453067
542,1572993372.3458745
543,1572993372.445307
544,1572993372.54852
545,1572993372.6478388
546,1572993372.7454402
