rosbagTimestamp,data,,,,,,,,,,,,,,,,,,,,,,,,,,
1.53254629541884E+018,SOL_COMPUTED,NARROW_INT,196966.431,-4755310.2437,4232030.0692,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,-0.0043,0.004,0.001,0.0126,0.0288,0.023,69495,A,41.83455237,N,87.62814677,W,0.011,310.1,25,7,18
1.53254629641796E+018,SOL_COMPUTED,NARROW_INT,196966.4318,-4755310.2491,4232030.0723,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,0.0005,-0.0059,0.0025,0.0126,0.0288,0.023,69496,A,41.8345523583,N,87.6281467633,W,0.004,172.4,25,7,18
1.53254629741912E+018,SOL_COMPUTED,NARROW_INT,196966.4304,-4755310.2473,4232030.0732,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,0.004,-0.0043,-0.0004,0.0124,0.0287,0.0228,69497,A,41.8345523767,N,87.6281467783,W,0.01,130.7,25,7,18
1.532546298417E+018,SOL_COMPUTED,NARROW_INT,196966.4309,-4755310.2508,4232030.0748,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,-0.0002,0.0054,-0.0028,0.0125,0.0288,0.023,69498,A,41.8345523667,N,87.6281467733,W,0.003,1.4,25,7,18
1.53254629941809E+018,SOL_COMPUTED,NARROW_INT,196966.4328,-4755310.2536,4232030.0769,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,0.013,0.005,-0.0093,0.0153,0.0359,0.0281,69499,A,41.8345523633,N,87.6281467517,W,0.027,106.6,25,7,18
1.53254630042E+018,SOL_COMPUTED,NARROW_INT,196966.4314,-4755310.2548,4232030.0789,0.0063,0.0143,0.0115,SOL_COMPUTED,NARROW_INT,-0.0034,-0.0056,0.0017,0.0125,0.0287,0.0229,69500,A,41.8345523683,N,87.62814677,W,0.008,237.3,25,7,18
1.53254630141951E+018,SOL_COMPUTED,NARROW_INT,196966.4322,-4755310.2525,4232030.0775,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,-0.0006,-0.0015,0.0026,0.0125,0.0287,0.0229,69501,A,41.8345523733,N,87.62814676,W,0.002,326.2,25,7,18
1.53254630242165E+018,SOL_COMPUTED,NARROW_INT,196966.4305,-4755310.2564,4232030.0778,0.0061,0.0143,0.0113,SOL_COMPUTED,NARROW_INT,-0.0001,-0.005,0.0008,0.0123,0.0285,0.0225,69502,A,41.8345523517,N,87.6281467817,W,0.005,186.8,25,7,18
1.53254630342079E+018,SOL_COMPUTED,NARROW_INT,196966.4292,-4755310.2485,4232030.0751,0.0063,0.0144,0.0115,SOL_COMPUTED,NARROW_INT,-0.0037,0.0073,-0.0026,0.0125,0.0287,0.0229,69503,A,41.8345523817,N,87.6281467933,W,0.009,312.2,25,7,18
1.53254630441858E+018,SOL_COMPUTED,NARROW_INT,196966.4285,-4755310.2479,4232030.0772,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,0.0028,0.0044,-0.0001,0.0119,0.0282,0.0219,69504,A,41.8345524,N,87.6281468017,W,0.008,46.4,25,7,18
1.53254630542059E+018,SOL_COMPUTED,NARROW_INT,196966.4286,-4755310.2523,4232030.079,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,-0.0003,0.0058,-0.0038,0.0119,0.0282,0.0218,69505,A,41.834552385,N,87.6281468033,W,0.002,355.6,25,7,18
1.53254630642109E+018,SOL_COMPUTED,NARROW_INT,196966.4274,-4755310.2542,4232030.0826,0.0079,0.0189,0.0146,SOL_COMPUTED,NARROW_INT,-0.0014,-0.0066,0.0062,0.014,0.0333,0.0257,69506,A,41.8345523983,N,87.6281468183,W,0.003,278.5,25,7,18
1.53254630741919E+018,SOL_COMPUTED,NARROW_INT,196966.4272,-4755310.2535,4232030.0783,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,0.0002,0.0037,-0.001,0.0119,0.0282,0.022,69507,A,41.8345523733,N,87.62814682,W,0.003,11.8,25,7,18
1.53254630842091E+018,SOL_COMPUTED,NARROW_INT,196966.4272,-4755310.2462,4232030.0754,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,-0.0017,0.0084,-0.0044,0.0118,0.0281,0.0218,69508,A,41.8345523983,N,87.628146815,W,0.005,330.5,25,7,18
1.53254630942026E+018,SOL_COMPUTED,NARROW_INT,196966.4269,-4755310.254,4232030.0832,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,-0.0018,-0.0079,0.0082,0.0118,0.0282,0.0218,69509,A,41.8345524033,N,87.6281468233,W,0.004,293.2,25,7,18
1.5325463104193E+018,SOL_COMPUTED,NARROW_INT,196966.4263,-4755310.2547,4232030.08,0.0073,0.0173,0.0133,SOL_COMPUTED,NARROW_INT,0.0023,-0.0027,0.0056,0.0132,0.0315,0.0243,69510,A,41.8345523783,N,87.6281468317,W,0.006,43.7,25,7,18
1.53254631141959E+018,SOL_COMPUTED,NARROW_INT,196966.4255,-4755310.254,4232030.0833,0.0092,0.0219,0.0169,SOL_COMPUTED,NARROW_INT,0.0016,0.0058,-0.0005,0.0184,0.0439,0.0339,69511,A,41.834552405,N,87.62814684,W,0.008,27.4,25,7,18
1.53254631242147E+018,SOL_COMPUTED,NARROW_INT,196966.4283,-4755310.2563,4232030.0824,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,-0.0011,-0.0045,0.0039,0.0119,0.0282,0.0219,69512,A,41.834552385,N,87.6281468067,W,0.003,264.9,25,7,18
1.53254631342013E+018,SOL_COMPUTED,NARROW_INT,196966.427,-4755310.2526,4232030.0822,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,0.0002,-0.0025,0.0022,0.0119,0.0281,0.0219,69513,A,41.834552405,N,87.6281468217,W,0,87.6,25,7,18
1.53254631442154E+018,SOL_COMPUTED,NARROW_INT,196966.4257,-4755310.2484,4232030.0796,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,-0.0029,-0.0004,0.0044,0.0119,0.0281,0.0219,69514,A,41.8345524133,N,87.628146835,W,0.008,317.4,25,7,18
1.5325463154187E+018,SOL_COMPUTED,NARROW_INT,196966.4286,-4755310.2551,4232030.0837,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,0.0012,-0.0029,0.0035,0.0118,0.0282,0.0218,69515,A,41.8345524,N,87.6281468033,W,0.002,59.5,25,7,18
1.53254631642097E+018,SOL_COMPUTED,NARROW_INT,196966.4273,-4755310.2568,4232030.0804,0.0059,0.014,0.0109,SOL_COMPUTED,NARROW_INT,0.0032,-0.0043,-0.0005,0.0118,0.0281,0.0218,69516,A,41.8345523683,N,87.62814682,W,0.009,137,25,7,18
1.53254631741916E+018,SOL_COMPUTED,NARROW_INT,196966.4292,-4755310.2578,4232030.0851,0.0059,0.014,0.0109,SOL_COMPUTED,NARROW_INT,0.0019,-0.0028,0.0025,0.0118,0.028,0.0217,69517,A,41.8345523933,N,87.6281467983,W,0.004,91.4,25,7,18
1.53254631842145E+018,SOL_COMPUTED,NARROW_INT,196966.4314,-4755310.2528,4232030.0765,0.0062,0.0143,0.0115,SOL_COMPUTED,NARROW_INT,0.0007,0.0001,-0.005,0.0124,0.0286,0.0229,69518,A,41.834552365,N,87.6281467683,W,0.007,168.5,25,7,18
1.53254631942033E+018,SOL_COMPUTED,NARROW_INT,196966.431,-4755310.2497,4232030.0764,0.0062,0.0143,0.0115,SOL_COMPUTED,NARROW_INT,0.0014,0.0046,-0.0025,0.0124,0.0286,0.0229,69519,A,41.8345523833,N,87.6281467717,W,0.004,53.2,25,7,18
1.53254632042228E+018,SOL_COMPUTED,NARROW_INT,196966.434,-4755310.2562,4232030.0759,0.0062,0.0143,0.0115,SOL_COMPUTED,NARROW_INT,-0.0002,-0.0069,0.0005,0.0124,0.0286,0.0229,69520,A,41.83455234,N,87.6281467383,W,0.008,186.7,25,7,18
1.53254632142233E+018,SOL_COMPUTED,NARROW_INT,196966.4332,-4755310.247,4232030.0744,0.0062,0.0143,0.0115,SOL_COMPUTED,NARROW_INT,-0.002,0.0064,-0.0014,0.0124,0.0285,0.0229,69521,A,41.834552385,N,87.6281467433,W,0.007,332,25,7,18
1.53254632242249E+018,SOL_COMPUTED,NARROW_INT,196966.4318,-4755310.2511,4232030.0767,0.0062,0.0142,0.0114,SOL_COMPUTED,NARROW_INT,-0.0019,0.0003,0.0006,0.0124,0.0285,0.0227,69522,A,41.8345523767,N,87.6281467633,W,0.004,290.2,25,7,18
1.53254632341954E+018,SOL_COMPUTED,NARROW_INT,196966.4298,-4755310.2519,4232030.0805,0.006,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,0.0038,-0.0048,0.0042,0.0119,0.0282,0.0219,69523,A,41.8345523967,N,87.6281467883,W,0.007,92.4,25,7,18
1.53254632442061E+018,SOL_COMPUTED,NARROW_INT,196966.4287,-4755310.2505,4232030.082,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,0.0016,0.0005,0.0013,0.0119,0.0282,0.0218,69524,A,41.8345524167,N,87.6281468,W,0.004,52.3,25,7,18
1.53254632542421E+018,SOL_COMPUTED,NARROW_INT,196966.428,-4755310.2539,4232030.084,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,-0.0022,-0.0037,-0.001,0.0119,0.0282,0.0218,69525,A,41.83455241,N,87.62814681,W,0.008,216.3,25,7,18
1.53254632642321E+018,SOL_COMPUTED,NARROW_INT,196966.4269,-4755310.25,4232030.083,0.0059,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,-0.005,-0.0026,0.0006,0.0119,0.0282,0.0218,69526,A,41.8345524267,N,87.6281468217,W,0.01,257.2,25,7,18
1.53254632742332E+018,SOL_COMPUTED,NARROW_INT,196966.4301,-4755310.2488,4232030.0831,0.0078,0.0184,0.0143,SOL_COMPUTED,NARROW_INT,0.0006,-0.0026,-0.0004,0.0154,0.0364,0.0282,69527,A,41.8345524333,N,87.6281467817,W,0.004,166.8,25,7,18
1.53254632842231E+018,SOL_COMPUTED,NARROW_INT,196966.4312,-4755310.2486,4232030.0781,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,0.0014,0.0073,-0.009,0.012,0.0282,0.0219,69528,A,41.8345524017,N,87.6281467683,W,0.005,138.4,25,7,18
1.53254632942226E+018,SOL_COMPUTED,NARROW_INT,196966.4346,-4755310.2445,4232030.0737,0.0062,0.0143,0.0114,SOL_COMPUTED,NARROW_INT,0.0125,0.0084,-0.0119,0.0122,0.0283,0.0223,69529,A,41.834552395,N,87.628146725,W,0.026,105.5,25,7,18
1.53254633042233E+018,SOL_COMPUTED,NARROW_INT,196966.4315,-4755310.2442,4232030.0758,0.0062,0.0142,0.0114,SOL_COMPUTED,NARROW_INT,0.0009,-0.0001,0.0016,0.0124,0.0285,0.0228,69530,A,41.8345524117,N,87.6281467633,W,0.003,39.1,25,7,18
1.53254633142257E+018,SOL_COMPUTED,NARROW_INT,196966.4303,-4755310.2493,4232030.0783,0.0062,0.0142,0.0114,SOL_COMPUTED,NARROW_INT,-0.0063,-0.0004,0.003,0.0124,0.0284,0.0228,69531,A,41.8345523983,N,87.62814678,W,0.013,288.8,25,7,18
1.53254633242269E+018,SOL_COMPUTED,NARROW_INT,196966.4309,-4755310.2501,4232030.0798,0.0061,0.0142,0.0112,SOL_COMPUTED,NARROW_INT,-0.0009,0.0036,0.0003,0.0122,0.0283,0.0224,69532,A,41.8345524033,N,87.6281467733,W,0.005,343.9,25,7,18
1.53254633342189E+018,SOL_COMPUTED,NARROW_INT,196966.4296,-4755310.2505,4232030.0811,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,0.0042,0.0049,-0.0019,0.0119,0.0282,0.0219,69533,A,41.83455241,N,87.62814679,W,0.009,68.6,25,7,18
1.53254633442207E+018,SOL_COMPUTED,NARROW_INT,196966.4291,-4755310.2526,4232030.0814,0.006,0.0142,0.0111,SOL_COMPUTED,NARROW_INT,0.0004,-0.0054,0.0021,0.012,0.0283,0.0221,69534,A,41.8345524,N,87.6281467967,W,0.004,173.8,25,7,18
1.53254633542386E+018,SOL_COMPUTED,NARROW_INT,196966.4288,-4755310.244,4232030.0765,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,-0.0044,0.0038,-0.001,0.012,0.0282,0.0219,69535,A,41.8345524183,N,87.6281467967,W,0.009,293.6,25,7,18
1.53254633642444E+018,SOL_COMPUTED,NARROW_INT,196966.4316,-4755310.2503,4232030.0806,0.006,0.0141,0.011,SOL_COMPUTED,NARROW_INT,-0.0019,-0.0106,0.0125,0.012,0.0283,0.022,69536,A,41.8345524083,N,87.628146765,W,0.006,315.2,25,7,18
1.53254633742325E+018,SOL_COMPUTED,NARROW_INT,196966.4291,-4755310.245,4232030.0771,0.0059,0.014,0.0108,SOL_COMPUTED,NARROW_INT,-0.0002,0.0119,-0.0068,0.0118,0.028,0.0217,69537,A,41.8345524167,N,87.6281467917,W,0.006,4.9,25,7,18
1.53254633842368E+018,SOL_COMPUTED,NARROW_INT,196966.4313,-4755310.2526,4232030.0812,0.006,0.0141,0.0109,SOL_COMPUTED,NARROW_INT,0.0018,-0.0057,0.0028,0.0119,0.0281,0.0219,69538,A,41.8345523983,N,87.62814677,W,0.005,138.7,25,7,18
