8.097183	-2.924001
-5.592729	7.928888
-4.789465	-10.808946
7.936317	-10.637019
-9.773442	4.064000
-4.682252	-14.668931
-5.608958	19.144245
8.012136	-14.480800
7.773732	1.538551
15.365783	-15.548415
-17.473860	-11.030347
-9.461924	-7.470530
15.280862	-10.668244
-17.345630	-14.940534
-17.319070	-20.980267
8.143608	-20.507657
7.600600	29.375157
-4.557578	-20.668546
-21.292894	6.672829
26.274395	-15.329417
29.445801	-24.758454
-29.889963	-11.443880
-10.781507	-28.270035
-10.052981	18.915881
-5.373619	16.692115
