T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.374844	-0.001953	0.042419	0.037537	0	0.0007076	0.0300179	0.9904099	0	0.00352311	0.02860904	1.00049376	0	201	507	323799705	323799705	147
0.398764	-0.019348	-0.112061	0.179321	0	0.0007324	0.0323830	0.9872665	0	0.00366926	0.02731752	0.99920368	0	217	507	310254036	310254036	147
0.398786	0.021912	-0.038635	0.050903	0	-0.0005703	0.0315094	0.9891491	0	0.00432849	0.02937841	0.99626088	0	233	507	-1773722494	-1773722494	147
0.398805	-0.099854	0.056396	0.026611	0	0.0003815	0.0313377	0.9930573	0	0.00282764	0.02835321	0.99644971	0	249	507	-525844314	-525844314	147
0.422794	-0.083252	0.005676	0.000427	0	-0.0006237	0.0289249	0.9893627	0	0.00436950	0.02699471	0.99930358	0	9	506	1039344864	1039344864	147
0.422885	0.017456	-0.027161	-0.040833	0	0.0044003	0.0321236	0.9940414	0	0.00262046	0.02804184	0.99942994	0	25	506	1800934867	1800934867	147
0.422907	-0.155762	0.026917	-0.003540	0	0.0043850	0.0261211	0.9878101	0	0.00708532	0.02587342	0.99985957	0	41	506	-1337416108	-1337416108	147
0.446725	0.073792	0.023743	0.228394	0	0.0050182	0.0303764	0.9909611	0	0.00614429	0.02649117	0.99986577	0	57	506	98011510	98011510	147
0.446788	-0.006470	-0.086121	0.081055	0	0.0027466	0.0361385	0.9936714	0	0.00503612	0.02676225	1.00300622	0	73	506	964534860	964534860	147
0.446811	0.054626	0.122498	-0.035706	0	0.0047646	0.0309658	0.9914074	0	0.00674987	0.02767897	0.99655628	0	89	506	235882032	235882032	147
0.470706	0.032471	0.125183	-0.009460	0	0.0057411	0.0296764	0.9924316	0	0.00892234	0.02825999	1.00033212	0	105	506	285322653	285322653	147
0.470722	-0.036438	0.055481	0.082703	0	0.0032902	0.0289383	0.9953423	0	0.00717568	0.02796149	1.00313139	0	121	507	392744061	392744061	147
0.470766	-0.130615	0.143433	0.112793	0	0.0060577	0.0306377	0.9910946	0	0.00833225	0.02960634	1.00216150	0	137	507	-1439516420	-1439516420	147
0.494686	0.017212	0.181824	0.066833	0	0.0034523	0.0276375	0.9953327	0	0.00799727	0.02868724	1.00123024	0	153	506	-1250666270	-1250666270	147
0.494701	-0.085388	-0.027405	-0.030579	0	0.0003071	0.0307083	0.9919281	0	0.00804496	0.02629781	1.00239134	0	169	506	-1098676873	-1098676873	147
0.494713	-0.108521	0.055237	0.034424	0	0.0026817	0.0315704	0.9928837	0	0.00519466	0.02770567	1.00140119	0	185	506	-1060170882	-1060170882	147
0.518660	-0.050598	-0.003601	0.117981	0	-0.0002079	0.0303555	0.9902267	0	0.00500941	0.03045821	0.99807978	0	201	506	883156799	883156799	147
0.518675	-0.002747	-0.009399	0.063904	0	0.0022793	0.0313015	0.9917374	0	0.00427437	0.02918243	1.00010657	0	217	506	1396338956	1396338956	147
0.518686	-0.036133	0.126038	0.185913	0	-0.0008755	0.0314941	0.9859581	0	0.00468493	0.02637076	0.99820518	0	233	506	-996511853	-996511853	147
0.542664	-0.065796	-0.061768	0.017212	0	0.0030193	0.0307903	0.9901028	0	0.00171733	0.02717900	0.99556255	0	249	506	-1905756101	-1905756101	147
0.542682	-0.043091	-0.073669	-0.023071	0	0.0063419	0.0304527	0.9905930	0	0.00354385	0.02960467	0.99669743	0	9	507	118946701	118946701	147
0.542694	-0.073914	-0.067810	0.056641	0	0.0012474	0.0283356	0.9914036	0	0.00345373	0.02598119	0.99872684	0	25	507	-323571288	-323571288	147
0.566647	-0.105591	0.111328	-0.155640	0	0.0021725	0.0269184	0.9901981	0	0.00646234	0.02729869	0.99922585	0	41	507	-1683425769	-1683425769	147
0.566757	-0.048218	-0.117798	0.034302	0	0.0020466	0.0305424	0.9916515	0	0.00458312	0.02719450	1.00189781	0	57	506	-318698105	-318698105	147
0.566781	0.002930	0.078186	-0.068542	0	0.0025711	0.0323238	0.9926491	0	0.00369740	0.02555203	1.00342679	0	73	506	-1538416523	-1538416523	147
0.590657	-0.033020	-0.018616	0.071960	0	-0.0003281	0.0290947	0.9937687	0	0.00371504	0.02652788	1.00171423	0	89	506	-1125803395	-1125803395	147
0.590689	-0.092896	-0.023926	0.042175	0	0.0026493	0.0305290	0.9908714	0	0.00443530	0.02537680	1.00186706	0	105	506	-1129408873	-1129408873	147
0.590746	-0.104065	0.077576	-0.026428	0	0.0034771	0.0302963	0.9921627	0	0.00516939	0.02548480	0.99999166	0	121	506	-1668268045	-1668268045	147
0.614611	-0.148560	0.031494	0.036011	0	0.0055542	0.0260944	0.9934864	0	0.00473285	0.02407527	1.00041533	0	137	506	117520912	117520912	147
0.614624	-0.049316	-0.051331	-0.051819	0	0.0084953	0.0298424	0.9910927	0	0.00622487	0.02511072	0.99890327	0	153	506	-545904976	-545904976	147
0.614663	-0.034302	0.089233	0.059082	0	0.0019894	0.0292397	0.9884071	0	0.00837374	0.02630734	0.99803519	0	169	506	898816302	898816302	147
0.638582	-0.046814	-0.028198	0.047791	0	0.0049820	0.0282192	0.9891872	0	0.00693226	0.02408552	0.99866843	0	185	507	1611428946	1611428946	147
0.638597	0.021179	0.056885	0.154175	0	0.0023365	0.0271568	0.9884129	0	0.00702620	0.02443147	0.99842334	0	201	507	-327696321	-327696321	147
0.638609	-0.111389	0.017761	0.097412	0	0.0035896	0.0273399	0.9908352	0	0.00888824	0.02543712	0.99632835	0	217	507	426930497	426930497	147
0.662557	0.069275	-0.018372	0.151367	0	0.0044746	0.0280151	0.9901943	0	0.00751448	0.02484798	1.00053835	0	233	506	-1970674801	-1970674801	147
0.662571	0.024902	-0.019958	-0.057617	0	0.0029926	0.0260258	0.9939899	0	0.00616193	0.02338266	1.00126767	0	249	506	-569349488	-569349488	147
0.662583	-0.004211	0.020325	0.226440	0	0.0012302	0.0279884	0.9929485	0	0.00370932	0.02685857	1.00062847	0	9	506	1205761858	1205761858	147
0.686531	0.004700	0.117920	0.169128	0	0.0010796	0.0314236	0.9947929	0	0.00501442	0.02559757	1.00368142	0	25	506	-310051348	-310051348	147
0.686551	-0.011108	0.106628	0.016541	0	0.0017128	0.0252743	0.9901333	0	0.00116467	0.02641916	1.00235987	0	41	506	885548110	885548110	147
0.686564	-0.022522	0.139771	0.159729	0	0.0045433	0.0327129	0.9916496	0	0.00586057	0.02707434	1.00053525	0	57	506	-96573940	-96573940	147
0.710509	0.007568	-0.053650	0.007874	0	0.0056095	0.0327969	0.9941444	0	0.00327086	0.02555799	1.00275397	0	73	506	-1706175714	-1706175714	147
0.710565	0.019104	0.099426	0.073059	0	0.0010948	0.0327263	0.9922333	0	0.00253153	0.02650928	1.00155067	0	89	507	-31406723	-31406723	147
0.710577	-0.105103	0.101135	-0.003174	0	0.0041771	0.0263462	0.9920692	0	0.00434589	0.02944517	1.00017881	0	105	506	260132924	260132924	147
0.734496	-0.129822	0.043274	0.054016	0	0.0018177	0.0333958	0.9939404	0	0.00309467	0.02970624	0.99942160	0	121	507	471225764	471225764	147
0.734521	-0.127747	0.005981	-0.089233	0	0.0020123	0.0283966	0.9909306	0	0.00390124	0.02808762	1.00017881	0	137	506	768930928	768930928	147
0.734593	-0.151245	-0.023499	0.037659	0	0.0025253	0.0316448	0.9952011	0	0.00383782	0.02743506	1.00112629	0	153	506	1127689359	1127689359	147
0.758500	-0.035706	-0.040833	-0.001709	0	0.0061016	0.0299835	0.9928074	0	0.00456786	0.02786589	0.99945712	0	169	506	-1123283230	-1123283230	147
0.758524	0.046509	0.070496	0.099915	0	0.0055656	0.0295734	0.9963131	0	0.00547028	0.02869797	1.00135827	0	185	506	238016604	238016604	147
