T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.072971	0.008179	0.057312	0.043152	0	0.0046825	0.0287209	0.9977951	0	0.00484276	0.02586794	1.00191760	0	57	506	-697406587	-697406587	147
0.073012	-0.054138	0.038757	0.130554	0	0.0002594	0.0306969	0.9959602	0	0.00510502	0.02748513	1.00172758	0	73	506	-1373421319	-1373421319	147
0.073038	0.043579	0.037109	0.046997	0	0.0022278	0.0329037	0.9921837	0	0.00620961	0.02591228	0.99921799	0	89	507	-1253285363	-1253285363	147
0.096883	-0.033203	-0.002625	0.123840	0	0.0030231	0.0297565	0.9903755	0	0.00445151	0.02900696	0.99752522	0	105	506	-1921534767	-1921534767	147
0.096901	-0.045349	0.081726	0.017212	0	0.0042191	0.0262470	0.9890690	0	0.00708389	0.02947950	0.99907494	0	121	507	449103164	449103164	147
0.096913	-0.089661	-0.027649	0.174377	0	0.0050125	0.0289688	0.9888573	0	0.00319362	0.02841926	1.00128555	0	137	506	-1478950171	-1478950171	147
0.120883	-0.076721	0.010925	0.014099	0	0.0056725	0.0276203	0.9912987	0	0.00520897	0.02644396	0.99730515	0	153	506	-966622275	-966622275	147
0.122994	-0.082031	0.073730	0.015991	0	0.0060482	0.0271950	0.9938602	0	0.00428081	0.02524066	0.99916101	0	169	506	58388153	58388153	147
0.123007	-0.089417	0.008911	0.010986	0	0.0038548	0.0304489	0.9932899	0	0.00666618	0.02555370	1.00008440	0	185	506	1275427801	1275427801	147
0.144870	-0.066711	-0.007935	0.016907	0	0.0044479	0.0309010	0.9943733	0	0.00544572	0.02607846	0.99783397	0	201	506	-1239008633	-1239008633	147
0.144889	-0.052246	0.026978	-0.004211	0	0.0023232	0.0301075	0.9925938	0	0.00286007	0.02447963	1.00065994	0	217	506	1950943828	1950943828	147
0.144934	-0.016174	0.014587	0.029785	0	0.0055084	0.0307465	0.9917374	0	0.00548720	0.02626657	1.00031519	0	233	506	1680458873	1680458873	147
0.168859	-0.098267	0.029480	0.078003	0	-0.0014133	0.0285225	0.9941483	0	0.00419259	0.02657914	0.99974036	0	249	507	-819694437	-819694437	147
0.168878	-0.189758	-0.068787	0.018982	0	0.0042839	0.0323315	0.9916515	0	0.00464630	0.02926803	0.99892759	0	9	507	-1049393781	-1049393781	147
0.168925	-0.089355	0.128418	0.123596	0	0.0010796	0.0315418	0.9912872	0	0.00475669	0.02880263	0.99891233	0	25	507	329206042	329206042	147
0.192837	-0.082947	-0.037476	-0.081970	0	0.0043392	0.0299568	0.9893188	0	0.00752044	0.02716541	0.99852180	0	41	506	-1262860452	-1262860452	147
0.192856	-0.168091	0.129211	0.042358	0	0.0036774	0.0313473	0.9904652	0	0.00351715	0.02834225	0.99968648	0	57	506	-120335752	-120335752	147
0.192868	0.113647	0.000732	0.050964	0	0.0010815	0.0314560	0.9926891	0	0.00398040	0.02615809	0.99959254	0	73	506	1321568535	1321568535	147
0.216812	0.009277	0.054016	-0.089722	0	0.0048237	0.0289040	0.9930573	0	0.00495982	0.02678275	0.99885106	0	89	506	1913322207	1913322207	147
0.216828	-0.117432	0.020691	0.141052	0	0.0015163	0.0271702	0.9923973	0	0.00377178	0.02584887	0.99679327	0	105	506	-498513180	-498513180	147
0.216841	-0.029907	-0.100098	-0.027344	0	0.0035114	0.0313320	0.9951191	0	0.00362301	0.02772808	0.99867177	0	121	506	-646484246	-646484246	147
0.240786	-0.053711	-0.100159	0.104675	0	0.0057468	0.0316124	0.9947319	0	0.00392532	0.02746534	1.00199056	0	137	506	-1859413928	-1859413928	147
0.240826	-0.109924	-0.023682	0.057678	0	-0.0004959	0.0281067	0.9935760	0	0.00590301	0.02737284	0.99981928	0	153	507	-555537986	-555537986	147
0.240838	-0.092896	0.028076	0.056824	0	0.0044842	0.0306950	0.9914684	0	0.00505352	0.02666140	0.99754047	0	169	507	-598191670	-598191670	147
0.264760	0.056763	0.100891	0.043579	0	0.0038280	0.0300999	0.9899616	0	0.00434208	0.02868176	0.99900484	0	185	507	75405715	75405715	147
0.264798	-0.114929	-0.028931	0.108643	0	0.0018196	0.0326309	0.9894276	0	0.00477552	0.02856755	1.00014830	0	201	506	914539433	914539433	147
0.264810	-0.070068	-0.042664	0.148804	0	0.0061798	0.0275211	0.9910488	0	0.00309873	0.02803707	0.99980235	0	217	506	-1331799846	-1331799846	147
0.288862	0.076904	0.054626	0.078857	0	0.0024452	0.0249100	0.9942341	0	0.00298023	0.02689505	0.99776506	0	233	506	-1989718381	-1989718381	147
0.288883	0.003784	-0.113586	0.092712	0	0.0033169	0.0274773	0.9919472	0	0.00677371	0.02849483	1.00246263	0	249	506	-21696091	-21696091	147
0.288971	0.049866	-0.120361	-0.045837	0	-0.0006256	0.0286369	0.9923592	0	0.00335360	0.02690053	0.99920869	0	9	506	523362440	523362440	147
0.312713	-0.125427	0.010803	0.059753	0	0.0027752	0.0302162	0.9913597	0	0.00667620	0.02818584	1.00060821	0	25	506	4455589	4455589	147
0.312731	-0.085999	0.154663	0.164917	0	0.0022144	0.0270977	0.9905319	0	0.00640059	0.02557707	0.99751425	0	41	506	-536458990	-536458990	147
0.312744	-0.036194	0.124390	0.066345	0	0.0055389	0.0313549	0.9896564	0	0.01000237	0.02569056	0.99939251	0	57	506	1346410217	1346410217	147
0.336716	-0.153687	-0.042542	0.025146	0	0.0030060	0.0324535	0.9903984	0	0.00417113	0.02736068	1.00034308	0	73	507	789707995	789707995	147
0.336732	-0.086731	-0.152771	0.166199	0	0.0011826	0.0319614	0.9905281	0	0.00384521	0.02817822	0.99849892	0	89	507	-906588844	-906588844	147
0.336744	-0.139648	0.042847	0.101562	0	0.0048923	0.0294838	0.9888363	0	0.00480175	0.02462769	0.99874949	0	105	507	-672025147	-672025147	147
0.360694	-0.073547	0.040955	0.062073	0	0.0033531	0.0301094	0.9903164	0	0.00434446	0.02420092	1.00037313	0	121	506	-661446734	-661446734	147
0.360722	-0.164001	0.055420	-0.058044	0	-0.0012627	0.0278740	0.9894924	0	0.00388980	0.02442312	0.99864292	0	137	506	920205401	920205401	147
0.360736	0.049438	0.058899	-0.152466	0	0.0035114	0.0293922	0.9899063	0	0.00315452	0.02577543	1.00015807	0	153	506	-465179312	-465179312	147
0.384667	-0.101318	-0.097717	0.042236	0	0.0035591	0.0287647	0.9922218	0	0.00261188	0.02590227	0.99755883	0	169	506	-1041909332	-1041909332	147
0.384725	-0.106873	0.012207	-0.038879	0	0.0038013	0.0280704	0.9935112	0	0.00384903	0.02667069	0.99752879	0	185	506	-29767745	-29767745	147
0.384737	-0.078796	0.067749	0.054932	0	0.0059528	0.0280724	0.9905205	0	0.00302863	0.02528667	1.00029087	0	201	506	701651501	701651501	147
0.408666	-0.231689	-0.055481	-0.009338	0	0.0024033	0.0300064	0.9885273	0	0.00598931	0.02553988	0.99772596	0	217	506	1816372205	1816372205	147
0.408686	0.037537	0.140869	-0.096375	0	0.0023861	0.0299358	0.9949436	0	0.00764847	0.02534246	1.00170517	0	233	507	1532447007	1532447007	147
0.408735	0.017029	-0.050598	-0.034424	0	0.0031700	0.0295849	0.9915485	0	0.00747490	0.02861333	1.00109863	0	249	506	-102355034	-102355034	147
0.432641	-0.028076	-0.064758	0.057983	0	0.0032177	0.0305481	0.9902630	0	0.00698161	0.02909160	1.00121331	0	9	507	-357757294	-357757294	147
0.432658	0.041199	-0.137085	0.056885	0	0.0020790	0.0316105	0.9907589	0	0.00719905	0.02677917	0.99943352	0	25	506	921439706	921439706	147
0.432702	-0.049438	-0.012451	0.054077	0	0.0027962	0.0295906	0.9930363	0	0.00570321	0.02852535	1.00275469	0	41	506	-1086190408	-1086190408	147
0.536574	-0.059082	0.059448	0.005798	0	0.0015182	0.0269585	0.9912319	0	0.00698304	0.02414775	0.99802351	0	57	506	730666348	730666348	147
0.536593	-0.068604	-0.111938	0.118835	0	0.0044270	0.0256214	0.9918461	0	0.00536752	0.02522612	1.00153089	0	73	506	523113917	523113917	147
0.536605	-0.123230	-0.073242	0.136841	0	0.0038528	0.0288811	0.9910030	0	0.00728154	0.02747321	0.99907207	0	89	506	603161532	603161532	147
0.536656	0.017639	0.047607	0.020020	0	0.0028572	0.0329494	0.9923096	0	0.00557232	0.02715516	1.00038075	0	105	506	-320766782	-320766782	147
0.536668	0.028137	-0.044678	0.003479	0	0.0030899	0.0282516	0.9874020	0	0.00745058	0.02824616	1.00033092	0	121	506	-78024317	-78024317	147
0.536680	-0.061401	0.047852	-0.044250	0	0.0064240	0.0300827	0.9926414	0	0.00580788	0.02772593	0.99667931	0	137	507	-1945255155	-1945255155	147
0.536692	0.009277	-0.014648	0.099854	0	0.0030537	0.0337372	0.9911633	0	0.00626802	0.02851748	1.00038934	0	153	507	-1260703564	-1260703564	147
0.536725	-0.110413	0.031128	0.027344	0	-0.0000629	0.0315971	0.9933510	0	0.00502419	0.02686357	0.99903250	0	169	507	-1880397450	-1880397450	147
0.536737	-0.122742	0.030823	0.039062	0	0.0022926	0.0304871	0.9884129	0	0.00774050	0.02759695	1.00100565	0	185	506	920008376	920008376	147
0.536749	-0.074402	0.007263	-0.140259	0	0.0030994	0.0293713	0.9930096	0	0.00402117	0.02742410	0.99986982	0	201	506	-1492336991	-1492336991	147
0.536814	-0.053528	-0.065186	0.097229	0	0.0053864	0.0280609	0.9897594	0	0.00354552	0.02700019	0.99959779	0	217	506	2073883231	2073883231	147
0.536826	0.009094	0.146973	-0.017456	0	0.0062027	0.0305710	0.9953232	0	0.00450897	0.02814698	0.99952435	0	233	506	-894485608	-894485608	147
0.536838	-0.032959	-0.000366	0.009094	0	0.0025692	0.0325012	0.9903698	0	0.00437284	0.02889132	1.00189328	0	249	507	145369528	145369528	147
0.585525	-0.025940	0.013000	0.089417	0	0.0028896	0.0280800	0.9909801	0	0.00465727	0.02680945	0.99901366	0	9	506	-1890280444	-1890280444	147
0.585580	-0.189026	-0.026306	0.026367	0	0.0014133	0.0290852	0.9927845	0	0.00376964	0.02738690	0.99929094	0	25	507	143680179	143680179	147
0.585592	-0.034485	-0.019958	0.133972	0	0.0036221	0.0322037	0.9912872	0	0.00640416	0.02559829	1.00001287	0	41	506	-1815556954	-1815556954	147
0.585604	-0.135315	-0.033447	0.053650	0	0.0038605	0.0293846	0.9914417	0	0.00468922	0.02726769	1.00176334	0	57	507	811291813	811291813	147
0.585616	-0.039124	-0.006714	0.135925	0	0.0031261	0.0311794	0.9908619	0	0.00704789	0.02689552	1.00133562	0	73	507	1604046172	1604046172	147
0.585649	-0.020447	-0.091064	-0.069336	0	0.0029411	0.0285892	0.9872856	0	0.00459814	0.02804899	0.99851394	0	89	507	345537114	345537114	147
0.609483	-0.025024	-0.047852	0.064758	0	0.0046711	0.0300846	0.9886189	0	0.00378275	0.02497983	1.00216961	0	105	506	1119417914	1119417914	147
0.609496	-0.091309	0.073669	-0.075928	0	0.0039577	0.0296650	0.9945278	0	0.00431538	0.02622628	1.00087905	0	121	506	-2039946797	-2039946797	147
0.609527	-0.157837	0.000916	-0.023315	0	0.0060692	0.0342884	0.9914684	0	0.00542521	0.02798033	1.00266147	0	137	506	-2130105415	-2130105415	147
0.633456	-0.155884	-0.030701	0.058899	0	0.0041084	0.0328369	0.9928493	0	0.00728798	0.02565002	1.00026727	0	153	506	1188496757	1188496757	147
0.633468	-0.117310	0.023560	-0.080994	0	0.0054817	0.0289021	0.9903526	0	0.00389194	0.02691865	1.00220752	0	169	506	736651281	736651281	147
0.633480	-0.066589	0.185913	-0.053833	0	0.0049133	0.0275249	0.9936199	0	0.00492001	0.02779126	1.00006294	0	185	507	1930488552	1930488552	147
0.657442	-0.026611	0.025269	0.106750	0	0.0029869	0.0273819	0.9915657	0	0.00442195	0.02823257	1.00145435	0	201	507	1387264672	1387264672	147
0.657458	-0.080627	-0.042847	-0.024597	0	0.0015850	0.0286407	0.9926224	0	0.00615311	0.02562165	1.00032997	0	217	507	46851145	46851145	147
0.657469	-0.095581	-0.085876	0.190552	0	0.0046349	0.0297852	0.9885273	0	0.00562882	0.02578306	1.00158548	0	233	507	-580510162	-580510162	147
0.681438	-0.094849	0.045532	0.159058	0	0.0022373	0.0307446	0.9882832	0	0.00309491	0.02752948	0.99911928	0	249	507	1032471961	1032471961	147
0.681452	0.056152	-0.003662	0.229004	0	0.0028152	0.0318851	0.9888439	0	0.00390792	0.02760553	1.00056672	0	9	506	-392376033	-392376033	147
0.681464	0.067810	0.034851	0.107239	0	0.0024090	0.0320148	0.9938164	0	0.00488973	0.02674246	0.99934125	0	25	506	-161968888	-161968888	147
0.705437	0.032471	0.027466	-0.094238	0	0.0053692	0.0291615	0.9902573	0	0.00599289	0.02754784	0.99907804	0	41	506	664793643	664793643	147
0.705524	-0.000549	0.048828	-0.044250	0	0.0018349	0.0315037	0.9938221	0	0.00537920	0.02679086	1.00109482	0	57	506	-1698581849	-1698581849	147
