5.927176	-1.734308
5.800458	8.663221
-13.348057	4.204147
-5.624700	13.280188
-13.464693	-9.552679
6.374434	-12.475936
-6.460596	22.078755
5.774385	19.472742
-18.268084	10.153365
16.255095	17.790732
-3.755234	-12.256889
-5.634170	31.578623
11.038964	-23.759305
-8.896168	11.375280
8.081293	-19.998431
5.746067	30.157304
14.674343	32.569866
21.133177	15.152905
6.901630	-33.552425
6.685697	-22.980750
27.208254	20.274839
14.852714	-33.869257
-17.072581	-0.398725
6.940697	-44.244186
-9.538704	29.198503
