-10.357145	-9.239961
2.546058	-12.627499
2.526173	-4.769369
12.949826	-11.879032
6.263974	-20.093807
12.806319	-24.667216
-8.123015	-5.824041
13.108260	-3.559697
-5.357689	9.286101
-4.171838	9.403695
4.316401	10.283345
5.525637	10.414099
-13.233525	1.692087
9.198409	10.816108
-6.586908	9.143264
-7.811903	9.009238
-9.022918	8.897739
-10.243057	8.762970
10.404637	10.938854
6.752294	10.542469
7.967161	10.672490
23.542680	-2.621639
-11.444489	8.621935
-12.672819	8.510532
-13.881818	8.379678
11.616255	11.071529
