frame number,timestamp
0,2.008013e+12
1,2.008088e+12
2,2.008163e+12
3,2.008235e+12
4,2.008371e+12
5,2.008419e+12
6,2.008485e+12
7,2.008579e+12
8,2.008634e+12
9,2.008703e+12
10,2.008754e+12
11,2.008816e+12
12,2.008884e+12
13,2.008964e+12
14,2.009036e+12
15,2.009088e+12
16,2.009156e+12
17,2.009223e+12
18,2.009297e+12
19,2.009362e+12
20,2.009432e+12
21,2.009496e+12
22,2.009549e+12
23,2.009636e+12
24,2.009717e+12
25,2.009765e+12
26,2.009823e+12
27,2.009899e+12
28,2.009967e+12
29,2.010032e+12
30,2.010102e+12
31,2.010161e+12
32,2.01025e+12
33,2.010302e+12
34,2.010361e+12
35,2.010435e+12
36,2.010505e+12
37,2.010572e+12
38,2.010637e+12
39,2.010704e+12
40,2.010772e+12
41,2.010847e+12
42,2.010905e+12
43,2.010969e+12
44,2.011039e+12
45,2.011102e+12
46,2.01117e+12
47,2.011238e+12
48,2.011313e+12
49,2.011373e+12
50,2.011437e+12
51,2.011512e+12
52,2.011582e+12
53,2.011646e+12
54,2.011708e+12
55,2.011776e+12
56,2.011839e+12
57,2.011904e+12
58,2.011978e+12
59,2.012039e+12
60,2.01211e+12
61,2.01218e+12
62,2.012244e+12
63,2.012309e+12
64,2.012374e+12
65,2.012445e+12
66,2.012519e+12
67,2.012587e+12
68,2.012639e+12
69,2.012712e+12
70,2.01278e+12
71,2.012847e+12
72,2.012916e+12
73,2.012977e+12
74,2.013047e+12
75,2.013126e+12
76,2.013184e+12
77,2.013261e+12
78,2.013318e+12
79,2.013392e+12
80,2.013453e+12
81,2.013517e+12
82,2.013581e+12
83,2.013649e+12
84,2.013715e+12
85,2.013794e+12
86,2.013869e+12
87,2.013927e+12
88,2.013997e+12
89,2.01407e+12
90,2.014139e+12
91,2.01421e+12
92,2.014257e+12
93,2.014323e+12
94,2.014382e+12
95,2.014453e+12
96,2.014512e+12
97,2.014587e+12
98,2.014655e+12
99,2.014745e+12
100,2.014801e+12
101,2.014858e+12
102,2.014931e+12
103,2.014994e+12
104,2.015059e+12
105,2.015131e+12
106,2.015199e+12
107,2.015262e+12
108,2.015327e+12
109,2.01539e+12
110,2.015459e+12
111,2.015527e+12
112,2.015607e+12
113,2.015659e+12
114,2.015737e+12
115,2.015811e+12
116,2.015864e+12
117,2.015935e+12
118,2.016004e+12
119,2.016077e+12
120,2.016136e+12
121,2.016201e+12
122,2.016266e+12
123,2.016336e+12
124,2.0164e+12
125,2.016469e+12
126,2.016538e+12
127,2.016603e+12
128,2.016674e+12
129,2.016737e+12
130,2.016806e+12
131,2.016883e+12
132,2.016944e+12
133,2.017012e+12
134,2.017076e+12
135,2.017136e+12
136,2.017204e+12
137,2.017272e+12
138,2.017341e+12
139,2.017405e+12
140,2.017472e+12
141,2.017539e+12
142,2.017604e+12
143,2.017677e+12
144,2.017746e+12
145,2.017814e+12
146,2.017876e+12
147,2.017946e+12
148,2.018006e+12
149,2.018065e+12
150,2.018131e+12
151,2.018216e+12
152,2.018277e+12
153,2.018344e+12
154,2.018404e+12
155,2.018475e+12
156,2.018545e+12
157,2.018614e+12
158,2.018681e+12
159,2.018749e+12
160,2.018818e+12
161,2.018878e+12
162,2.01895e+12
163,2.019013e+12
164,2.019084e+12
165,2.019152e+12
166,2.019219e+12
167,2.019291e+12
168,2.019351e+12
169,2.019419e+12
170,2.019486e+12
171,2.019551e+12
172,2.019618e+12
173,2.019684e+12
174,2.01975e+12
175,2.019818e+12
176,2.01989e+12
177,2.019948e+12
178,2.02002e+12
179,2.020093e+12
180,2.020155e+12
181,2.020222e+12
182,2.020292e+12
183,2.02035e+12
184,2.020426e+12
185,2.020504e+12
186,2.020565e+12
187,2.020626e+12
188,2.020693e+12
189,2.020758e+12
190,2.020828e+12
191,2.02089e+12
192,2.020966e+12
193,2.021033e+12
194,2.021103e+12
195,2.021166e+12
196,2.021239e+12
197,2.021289e+12
198,2.021375e+12
199,2.021441e+12
200,2.021499e+12
201,2.021575e+12
202,2.02164e+12
203,2.021709e+12
204,2.021777e+12
205,2.021841e+12
206,2.021911e+12
207,2.021976e+12
208,2.022036e+12
209,2.022108e+12
210,2.022176e+12
211,2.022245e+12
212,2.022308e+12
213,2.022383e+12
214,2.022443e+12
215,2.022508e+12
216,2.022574e+12
217,2.022643e+12
218,2.022715e+12
219,2.02278e+12
220,2.022835e+12
221,2.022911e+12
222,2.022975e+12
223,2.023036e+12
224,2.023115e+12
225,2.023175e+12
226,2.023247e+12
227,2.023307e+12
228,2.023378e+12
229,2.023433e+12
230,2.023514e+12
231,2.023585e+12
232,2.023648e+12
233,2.02372e+12
234,2.023781e+12
235,2.023844e+12
236,2.023915e+12
237,2.02398e+12
238,2.024051e+12
239,2.024123e+12
240,2.024185e+12
241,2.024245e+12
242,2.024319e+12
243,2.024389e+12
244,2.024453e+12
245,2.024518e+12
246,2.024586e+12
247,2.024626e+12
