2.219623	19.601035
-4.648489	17.736469
-2.931226	-16.432666
-12.241977	17.934496
4.793299	16.234370
-12.903758	-17.768247
7.630241	21.165783
-2.154321	-26.600028
-7.971275	-16.683806
-9.120034	-22.930638
19.022984	-16.888023
-28.546259	20.044781
28.631358	20.600110
18.478139	19.511959
21.261629	-22.332090
-10.202931	-20.655406
17.362754	-25.791361
-20.639690	28.746873
2.149105	-18.023343
17.834159	-20.317036
25.156545	-29.740715
42.145848	-14.527762
-21.944806	18.270732
20.462811	-27.721748
-23.542230	-18.814881
-7.477090	-22.099724
15.239997	-30.733365
23.259445	32.064644
-5.342581	21.443245
-23.744199	-27.002119
-7.859747	27.566365
-16.072076	-26.143261
-15.690193	27.954084
