2.185948	-5.602075
6.603231	9.703093
-3.441045	9.568341
-8.595020	-5.870550
1.845911	5.399083
15.782758	-5.717842
-8.588951	27.340121
-22.508654	-6.111641
-9.782369	16.621869
1.662255	16.673154
9.828211	-21.374698
-11.556203	25.174390
-4.159850	16.668992
-25.349744	9.302294
-17.277753	-5.170932
20.150700	-4.125156
-4.460417	30.313626
2.406985	-17.575540
29.042094	-5.515460
-9.777026	-27.150013
-1.661866	26.877725
9.511890	34.662545
24.230763	9.393457
-5.067283	24.474059
-21.674702	14.968843
10.479668	35.403140
-3.368907	25.628993
