frame number,timestamp
0,1573418201.73
1,1573418201.82
2,1573418201.93
3,1573418202.03
4,1573418202.13
5,1573418202.23
6,1573418202.33
7,1573418202.43
8,1573418202.53
9,1573418202.63
10,1573418202.73
11,1573418202.84
12,1573418202.93
13,1573418203.02
14,1573418203.13
15,1573418203.23
16,1573418203.33
17,1573418203.43
18,1573418203.53
19,1573418203.63
20,1573418203.73
21,1573418203.83
22,1573418203.92
23,1573418204.05
24,1573418204.13
25,1573418204.23
26,1573418204.33
27,1573418204.43
28,1573418204.54
29,1573418204.63
30,1573418204.73
31,1573418204.83
32,1573418204.93
33,1573418205.03
34,1573418205.13
35,1573418205.24
36,1573418205.33
37,1573418205.43
38,1573418205.53
39,1573418205.63
40,1573418205.73
41,1573418205.83
42,1573418205.93
43,1573418206.03
44,1573418206.13
45,1573418206.23
46,1573418206.33
47,1573418206.43
48,1573418206.53
49,1573418206.63
50,1573418206.73
51,1573418206.83
52,1573418206.94
53,1573418207.03
54,1573418207.14
55,1573418207.23
56,1573418207.33
57,1573418207.43
58,1573418207.53
59,1573418207.63
60,1573418207.73
61,1573418207.83
62,1573418207.93
63,1573418208.03
64,1573418208.13
65,1573418208.23
66,1573418208.33
67,1573418208.42
68,1573418208.53
69,1573418208.63
70,1573418208.73
71,1573418208.83
72,1573418208.93
73,1573418209.03
74,1573418209.13
75,1573418209.23
76,1573418209.33
77,1573418209.43
78,1573418209.53
79,1573418209.63
80,1573418209.73
81,1573418209.83
82,1573418209.93
83,1573418210.02
84,1573418210.12
85,1573418210.24
86,1573418210.33
87,1573418210.43
88,1573418210.53
89,1573418210.63
90,1573418210.72
91,1573418210.82
92,1573418210.92
93,1573418211.03
94,1573418211.13
95,1573418211.23
96,1573418211.33
97,1573418211.43
98,1573418211.53
99,1573418211.63
100,1573418211.73
101,1573418211.83
102,1573418211.93
103,1573418212.03
104,1573418212.13
105,1573418212.23
106,1573418212.32
107,1573418212.42
108,1573418212.52
109,1573418212.63
110,1573418212.73
111,1573418212.83
112,1573418212.92
113,1573418213.03
114,1573418213.13
115,1573418213.22
116,1573418213.33
117,1573418213.43
118,1573418213.53
119,1573418213.63
120,1573418213.73
121,1573418213.83
122,1573418213.93
123,1573418214.03
124,1573418214.13
125,1573418214.23
126,1573418214.33
127,1573418214.43
128,1573418214.53
129,1573418214.62
130,1573418214.72
131,1573418214.83
132,1573418214.93
133,1573418215.03
134,1573418215.13
135,1573418215.23
136,1573418215.33
137,1573418215.43
138,1573418215.53
139,1573418215.63
140,1573418215.73
141,1573418215.83
142,1573418215.93
143,1573418216.03
144,1573418216.12
145,1573418216.23
146,1573418216.33
147,1573418216.43
148,1573418216.53
149,1573418216.66
150,1573418216.73
151,1573418216.83
152,1573418216.93
153,1573418217.03
154,1573418217.13
155,1573418217.23
156,1573418217.33
157,1573418217.43
158,1573418217.53
159,1573418217.63
160,1573418217.73
161,1573418217.84
162,1573418217.93
163,1573418218.03
164,1573418218.13
165,1573418218.24
166,1573418218.33
167,1573418218.43
168,1573418218.53
169,1573418218.63
170,1573418218.73
171,1573418218.83
172,1573418218.93
173,1573418219.03
174,1573418219.15
175,1573418219.24
176,1573418219.33
177,1573418219.43
178,1573418219.53
179,1573418219.63
180,1573418219.73
181,1573418219.83
182,1573418219.93
183,1573418220.05
184,1573418220.13
185,1573418220.23
186,1573418220.33
187,1573418220.43
188,1573418220.53
189,1573418220.63
190,1573418220.73
191,1573418220.83
192,1573418220.93
193,1573418221.03
194,1573418221.13
195,1573418221.23
196,1573418221.33
197,1573418221.43
198,1573418221.53
199,1573418221.63
200,1573418221.73
201,1573418221.83
202,1573418221.93
203,1573418222.03
204,1573418222.13
205,1573418222.23
206,1573418222.33
207,1573418222.43
208,1573418222.53
209,1573418222.63
210,1573418222.73
211,1573418222.83
212,1573418222.93
213,1573418223.03
214,1573418223.13
215,1573418223.23
216,1573418223.33
217,1573418223.43
218,1573418223.53
219,1573418223.63
220,1573418223.73
221,1573418223.83
222,1573418223.93
223,1573418224.03
224,1573418224.13
225,1573418224.23
226,1573418224.33
227,1573418224.43
228,1573418224.53
229,1573418224.63
230,1573418224.73
231,1573418224.83
232,1573418224.93
233,1573418225.03
234,1573418225.15
235,1573418225.23
236,1573418225.33
237,1573418225.43
