9.989406	5.768954
-2.403685	10.243490
-3.180692	2.441396
7.501043	2.518482
-12.857114	10.471745
-11.485348	23.215171
-5.605793	18.019122
-13.843504	2.244608
-16.658985	3.351470
8.285207	-12.205057
-6.384363	-12.444356
-5.160473	-12.441564
18.118275	2.703267
9.506610	-12.168162
7.057095	-12.215467
-7.594755	-12.457134
-3.928828	-12.407783
5.835542	-12.238098
-10.059026	-12.518067
11.956527	-12.139999
16.835924	-12.093715
-24.359272	2.221111
10.724606	-12.165207
15.611328	-12.095551
-8.840768	-12.490830
