T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.406752	-0.094788	-0.034729	-0.041992	0	-0.0155201	0.0103378	-1.0071945	0	-0.01323295	0.00691724	-0.99583936	0	191	506	1897546782	1897546782	147
0.430538	-0.034363	0.002014	-0.063538	0	-0.0148239	0.0109062	-1.0079670	0	-0.01267362	0.00636864	-0.99911928	0	207	507	841260754	841260754	147
0.430555	-0.136475	-0.081421	0.094055	0	-0.0185528	0.0124817	-1.0084152	0	-0.01511025	0.00855470	-0.99939132	0	223	506	115141004	115141004	147
0.430602	0.124023	0.111511	-0.027344	0	-0.0165844	0.0115757	-1.0055542	0	-0.01096749	0.00709414	-0.99805045	0	239	506	-2092896841	-2092896841	147
0.454540	-0.129761	-0.084351	-0.135864	0	-0.0158730	0.0148411	-1.0069199	0	-0.01297140	0.00668073	-0.99964952	0	255	506	1251828360	1251828360	147
0.454556	0.051941	-0.115356	0.117371	0	-0.0148182	0.0090637	-1.0083389	0	-0.01080322	0.00541902	-0.99776602	0	15	506	-1413493506	-1413493506	147
0.454601	-0.209106	-0.011108	-0.022461	0	-0.0158882	0.0095043	-1.0052681	0	-0.01075625	0.00787377	-0.99715090	0	31	507	-510397577	-510397577	147
0.478533	-0.071716	0.051697	-0.017456	0	-0.0130005	0.0121403	-1.0074825	0	-0.01196551	0.00662136	-0.99908853	0	47	506	80788510	80788510	147
0.478551	-0.091248	-0.067505	0.114441	0	-0.0174885	0.0121441	-1.0079384	0	-0.01120901	0.00790215	-1.00194812	0	63	507	-1098715909	-1098715909	147
0.478562	0.000244	0.022888	0.127197	0	-0.0177269	0.0124760	-1.0104103	0	-0.01362562	0.00708747	-0.99915195	0	79	507	328020759	328020759	147
0.502520	-0.027344	0.131714	-0.135681	0	-0.0177593	0.0110474	-1.0050926	0	-0.01165199	0.00996399	-1.00162077	0	95	507	1054983460	1054983460	147
0.502537	-0.053162	-0.032288	-0.122131	0	-0.0150719	0.0115089	-1.0056496	0	-0.01530409	0.00721860	-0.99892807	0	111	507	-2135206879	-2135206879	147
0.502550	-0.085266	-0.007874	-0.044128	0	-0.0145226	0.0131779	-1.0033684	0	-0.01585555	0.00590730	-0.99856925	0	127	506	508016939	508016939	147
0.526487	-0.020813	-0.088379	0.089905	0	-0.0156765	0.0119057	-1.0066338	0	-0.01504970	0.00736976	-0.99879789	0	143	506	-380901370	-380901370	147
0.526504	0.019226	-0.106628	-0.012207	0	-0.0145645	0.0133953	-1.0030651	0	-0.01169920	0.00938272	-0.99957609	0	159	506	2039545168	2039545168	147
0.526516	-0.084412	-0.029785	0.007996	0	-0.0197010	0.0140038	-1.0081406	0	-0.01203609	0.01196289	-0.99992990	0	175	506	-67449450	-67449450	147
0.550462	-0.151001	-0.020935	0.024353	0	-0.0136166	0.0117207	-1.0106888	0	-0.01006937	0.00924444	-0.99514985	0	191	506	-1030052493	-1030052493	147
0.550515	-0.073853	0.023010	0.083679	0	-0.0141792	0.0139999	-1.0082684	0	-0.01192999	0.00821042	-0.99877453	0	207	506	-2062592809	-2062592809	147
0.550527	-0.103699	-0.005310	0.063721	0	-0.0174980	0.0096817	-1.0035076	0	-0.01285458	0.00515676	-0.99765611	0	223	506	-771762183	-771762183	147
0.574489	-0.092529	-0.028381	0.005615	0	-0.0177689	0.0070210	-1.0058289	0	-0.01251078	0.00618792	-1.00081968	0	239	507	677628648	677628648	147
0.574585	-0.033508	-0.011536	0.003540	0	-0.0161839	0.0097847	-1.0054188	0	-0.01373243	0.00774193	-0.99957204	0	255	507	-426364805	-426364805	147
0.574599	-0.039490	-0.007874	-0.079041	0	-0.0144062	0.0104103	-1.0075665	0	-0.01301646	0.00930977	-1.00097036	0	15	507	2002859140	2002859140	147
0.598442	-0.133911	0.056335	0.132812	0	-0.0128212	0.0138683	-1.0062504	0	-0.01144600	0.00395942	-1.00166297	0	31	506	1559112032	1559112032	147
0.598458	-0.024658	0.006226	-0.085571	0	-0.0140972	0.0071907	-1.0055733	0	-0.01188564	0.00804663	-1.00135398	0	47	506	-1591843755	-1591843755	147
0.598505	0.019226	0.118958	0.064514	0	-0.0167084	0.0096931	-1.0085087	0	-0.01303935	0.00554633	-1.00019717	0	63	506	1611342907	1611342907	147
0.622449	-0.062439	-0.127075	-0.017029	0	-0.0189953	0.0137386	-1.0080528	0	-0.01595569	0.00683045	-1.00008869	0	79	506	719553389	719553389	147
0.622470	-0.030334	-0.002441	0.026733	0	-0.0144310	0.0079937	-1.0080223	0	-0.01161289	0.00666428	-1.00253081	0	95	506	-50481417	-50481417	147
0.622482	-0.058105	-0.060547	0.168884	0	-0.0161552	0.0125008	-1.0052109	0	-0.01279902	0.00596476	-1.00072622	0	111	506	1167926891	1167926891	147
0.646412	-0.135620	-0.011841	0.277588	0	-0.0145397	0.0119781	-1.0068855	0	-0.01167989	0.00592279	-0.99919963	0	127	506	1890474151	1890474151	147
0.646427	-0.008179	-0.059692	-0.049805	0	-0.0163631	0.0111961	-1.0070763	0	-0.01189494	0.00722408	-0.99792099	0	143	507	-2070525494	-2070525494	147
0.646440	-0.042053	0.095764	0.104858	0	-0.0156536	0.0062561	-1.0044556	0	-0.01245260	0.00552034	-0.99364161	0	159	506	909653578	909653578	147
0.670422	-0.103943	0.016724	0.172974	0	-0.0156155	0.0077019	-1.0045452	0	-0.01243711	0.00690818	-1.00004292	0	175	507	1470648441	1470648441	147
