2068,0,0,0,0,0,0,0,-0,-1.5708
2068.1,0.0048996,-0.014633,0.05509,0,0,0,-0.0015646,0.0023615,-1.5709
2068.2,0.0038181,-0.010463,0.035462,0,0,0,-0.0019034,0.00035526,-1.5708
2068.3,0.0043734,-0.01214,0.033363,0,0,0,-0.0021136,9.5713e-05,-1.5707
2068.4,-1.8137e-05,-0.0089155,0.043634,0,0,0,-0.0031298,0.00041879,-1.5705
2068.5,-0.00094767,-0.010295,0.047603,0,0,0,-0.0035687,0.00039716,-1.5704
2068.6,-5.8835e-05,-0.0086198,0.056577,0,0,0,-0.0037181,0.00078114,-1.5704
2068.7,-0.00093563,-0.0058262,0.05304,0,0,0,-0.0039722,0.00062972,-1.5703
2068.8,-0.0021014,-0.0037391,0.057451,0,0,0,-0.0043427,0.00091532,-1.5703
2068.9,-0.0018394,1.7966e-05,0.054359,0,0,0,-0.0043991,0.00074906,-1.5703
2069,-0.0014004,0.0032298,0.055507,0,0,0,-0.0046777,0.00088846,-1.5704
2069.1,-0.0043726,0.0058762,0.055358,0,0,0,-0.0050006,0.00090314,-1.5703
2069.2,-0.0080175,0.0072707,0.057543,0,0,0,-0.0055711,0.0012305,-1.5702
2069.3,-0.012626,0.0090548,0.055797,0,0,0,-0.0059943,0.0013954,-1.5701
2069.4,-0.012793,0.010049,0.054759,0,0,0,-0.0062427,0.0015163,-1.5701
2069.5,-0.013576,0.013199,0.056407,0,0,0,-0.0065136,0.0017091,-1.57
2069.6,-0.013936,0.016654,0.052788,0,0,0,-0.0066418,0.0014529,-1.57
2069.7,-0.015484,0.021126,0.054532,0,0,0,-0.0069485,0.0013627,-1.5699
2069.8,-0.016223,0.021825,0.05749,0,0,0,-0.0073791,0.0016516,-1.5699
2069.9,-0.014328,0.024673,0.051509,0,0,0,-0.0073797,0.0014262,-1.5699
2070,-0.01317,0.030041,0.044242,0,0,0,-0.0075325,0.0012422,-1.5699
2070.1,-0.013381,0.03275,0.045162,0,0,0,-0.0074732,0.001352,-1.5699
2070.2,-0.013413,0.036769,0.048626,0,0,0,-0.0076546,0.0014607,-1.57
2070.3,-0.014427,0.042664,0.038414,0,0,0,-0.0072788,0.00098415,-1.5698
2070.4,-0.015703,0.044845,0.038745,0,0,0,-0.0074224,0.0011114,-1.5698
2070.5,-0.015292,0.049333,0.027202,0,0,0,-0.0074399,0.0007665,-1.5698
2070.6,-0.016098,0.051444,0.028216,0,0,0,-0.0073228,0.00075597,-1.5697
2070.7,-0.019014,0.053985,0.033161,0,0,0,-0.0077468,0.0011276,-1.5697
2070.8,-0.016814,0.059172,0.033123,0,0,0,-0.0073394,0.00096886,-1.5698
2070.9,-0.017054,0.062501,0.029897,0,0,0,-0.0073721,0.00088186,-1.5698
2071,-0.018671,0.065698,0.033784,0,0,0,-0.0078321,0.0012395,-1.5698
2071.1,-0.016498,0.069366,0.027563,0,0,0,-0.0072151,0.00073576,-1.5699
2071.2,-0.018164,0.071659,0.03473,0,0,0,-0.0077098,0.0014016,-1.5699
2071.3,-0.019757,0.074569,0.036174,0,0,0,-0.0079377,0.001592,-1.5699
2071.4,-0.018869,0.078758,0.03272,0,0,0,-0.0075967,0.0013869,-1.5699
2071.5,-0.021467,0.079829,0.035557,0,0,0,-0.0076334,0.0015241,-1.5698
2071.6,-0.021869,0.081256,0.034289,0,0,0,-0.0076331,0.0015192,-1.5698
2071.7,-0.022714,0.084318,0.033532,0,0,0,-0.0078502,0.0014671,-1.5698
2071.8,-0.023349,0.087119,0.032171,0,0,0,-0.0079198,0.0013737,-1.5698
2071.9,-0.023344,0.08843,0.031611,0,0,0,-0.007951,0.001355,-1.5698
2072,-0.021601,0.09212,0.028032,0,0,0,-0.0074436,0.0011302,-1.5698
2072.1,-0.022505,0.094384,0.029161,0,0,0,-0.0077848,0.0012801,-1.5698
