rosbagTimestamp,x,y,z,x,y,z
2007911000000,-0.0452975621035,-0.0156821481582,-0.00769168704235,3.70680063374,-3.26149641028,13.1645245916
2008016000000,0.0857465346386,0.0359843702715,0.0057473589942,-0.454414227882,-0.447818484912,9.73538485992
2008119000000,0.0135072579863,-0.00654428418295,0.00217406129707,-0.686564300823,-0.197670463143,9.60132536543
2008224000000,0.0005934341484,-0.0112146077559,0.00235603807783,-0.0421157912242,-0.00234375570392,9.2674217881
2008327000000,0.00356662193088,-0.0133945876907,-0.00156028822224,-0.951702610453,-0.0524958053614,9.66303673216
2008432000000,0.00175236479199,-0.0092576476973,0.00122133401676,-0.877389521319,-0.0417614502719,9.76561253123
2008535000000,0.00198176250346,-0.00885948026227,-0.00198445594063,-0.875473588107,0.267686883175,9.45021759145
2008640000000,0.00220626061939,-0.0135114294735,-0.00169580415776,-0.515380932631,-0.0869039427495,9.60113191174
2008743000000,0.00357147554414,-0.0196421969838,0.000322738170219,-1.07897850132,0.161529808597,9.69370393054
2008855000000,-0.0016436555271,-0.0265378467823,-0.00888328055644,-1.31598928135,-0.22236990432,9.84666383139
2008959000000,-0.0142571522441,-0.0369431262981,-0.018076778081,-1.56323515329,-0.151096112562,9.72528629905
2009065000000,-0.0238594691178,-0.0379726899085,-0.0192173077805,-0.932155838714,-0.273615237612,10.4130743481
2009169000000,-0.038716132129,-0.0396950383477,-0.0319769343899,0.0903144939658,-0.421448770593,9.38567305925
2009273000000,0.0213975543686,-0.0115599695469,-0.0266970204572,-0.483795655097,-0.00586852981805,9.85313360044
2009377000000,0.0125326920808,-0.0155184966743,-0.0289968878462,0.293238847193,-0.350031091427,9.6084537049
2009480000000,0.00822829755851,-0.0134238274796,-0.0278609012575,-0.762784602171,0.0705306943298,10.0422376158
2009585000000,0.00629335048508,-0.0148983201625,-0.0300626521529,-1.64610884335,-0.268775046638,10.12990409
2009689000000,0.00865257743273,-0.00479745228762,-0.0270037317673,0.0342923961199,-0.0702952415539,9.29384607116
2009793000000,0.00173049805444,-0.0403551543528,-0.025163276536,-3.45266520354,0.341280625631,12.0695646457
2009896000000,-0.00478595862891,-0.023407054349,-0.030724741469,-1.75975196351,0.17494953636,10.3708036892
2010000000000,0.00834543677871,-0.0141987319486,-0.0343839877183,-0.970569087591,0.148207802969,9.30013352024
2010104000000,0.00695674601593,-0.0164843392291,-0.0258658483409,-0.691816322372,-0.212437146498,9.92582334369
2010211000000,0.00485763797549,-0.0158688184674,0.00171882949576,0.0538311734491,-0.19523515004,9.70263059364
2010314000000,0.00546194977306,-0.0175786054286,-0.00871633539022,-1.09936777008,0.129670760939,9.72485569655
2010418000000,-0.00107647884151,-0.0245272654972,-0.0123993859044,-0.463944933794,-0.700701056445,10.6120639077
2010523000000,-0.00801153137596,-0.0279002158392,-0.0414687815666,-0.767621352256,-0.229247092211,10.1962912947
2010626000000,0.0193330253311,-0.0117201421178,-0.0358138068828,-1.30046570284,-0.183297137206,9.67564888872
2010730000000,0.0318433092577,-0.00255405881644,-0.0303045361424,-1.11646525133,-0.860650986711,9.44095367973
2010835000000,0.0117888085965,-0.0169414815304,-0.0341824340371,-0.934890420668,-0.0552983925694,9.81146660238
2010938000000,0.0115857606644,-0.0125702420942,-0.0120067061372,-1.13604237753,0.189691934762,9.71929555822
2011042000000,0.00805843156078,-0.0130596577154,0.00201572005349,-0.902817475769,-0.159743051684,9.6271409429
2011146000000,0.00916865892743,-0.0135244018617,0.00205771062012,-0.802152209437,0.192828132686,9.74403316804
2011251000000,0.00804577105968,-0.0143356349401,-0.00541448896267,0.117938026682,-0.00554998907345,9.76381119542
2011355000000,0.00893895786456,-0.0137820677292,-0.00830893295467,-0.725521975449,-0.111232345249,9.70958861801
2011460000000,-0.00240406157995,-0.0196326298432,-0.0167767109433,-1.1550614398,-0.0385637939748,9.88822346893
2011563000000,0.00773970377212,-0.0131531345291,-0.0195237835722,-1.21369153084,-0.153865685297,9.60642416008
2011666000000,0.00411727753904,-0.0149349304025,-0.0173503514696,-1.16662183911,0.0959556218177,9.75827275777
2011770000000,0.00414508952346,-0.0160426238581,-0.0112188817765,-1.05961651789,-0.0146777959013,9.78072136968
2011875000000,0.00175560323122,-0.0154614653013,-0.00923190391162,-1.041665558,-0.604351154254,9.58742570426
2011978000000,0.00281877604039,-0.0183964898527,-0.0133293978468,-1.25069502873,-0.1566617241,9.94508946226
2012082000000,0.00285756513805,-0.0155934706625,-0.0121521461948,-0.580101471751,-0.106159027874,9.63981186822
2012186000000,0.00291399746757,-0.0154674696217,-0.0108188887207,-1.42074402927,0.304606750684,9.728599808
2012293000000,0.00265136129156,-0.0182918184416,0.000125705426933,-0.766535721565,-0.167567978096,9.77321794261
2012398000000,0.00506746445355,-0.0151445272235,-0.00549842154038,-0.828912485914,0.516617833095,9.90980534578
2012501000000,0.00417704033278,-0.0165683830231,-0.0118451990375,-1.16089172297,-0.0884058236036,9.86196512529
2012605000000,0.00411692087788,-0.0159247926955,-0.00403689562709,-0.590970717008,0.424252951927,9.84208233249
2012709000000,-0.0233864949196,-0.0311208734226,-0.0116594658797,-1.52490609017,-0.586952926242,10.5759748582
2012814000000,-0.0145414064169,-0.0229277147005,-0.0332421955255,-0.80874229159,-0.259210765285,9.77346656866
2012918000000,-0.00446307948712,-0.0207908628225,-0.022878510993,-0.425890251959,-0.272837362237,9.86671646011
2013024000000,0.00532152299462,-0.0155288697133,-0.00680366057209,-0.415697497887,-0.25007204955,9.74429473126
2013127000000,0.0051808149323,-0.0118133565934,-0.0307568445501,-2.5520592182,-0.422236210517,9.6847771381
2013231000000,0.0099546835937,-0.0121556552433,-0.0161702853888,-1.14309640131,0.836106377606,9.84391542892
2013335000000,0.00593461157976,-0.0137677136913,-0.0115748055663,-0.855672392719,0.0489683718276,9.76894784812
2013443000000,0.00806762468006,-0.0131051240069,-0.00258527194276,-1.10033870417,0.217563422894,9.79157253158
2013544000000,0.0059793457315,-0.0133895334615,-0.00406112071217,-1.0139608445,-0.307319778363,9.67293623307
2013647000000,0.000369974275983,-0.0162815985127,-0.0153229597326,-0.775159893829,-0.167149328971,9.61754396886
2013751000000,0.00228119264135,-0.0158065525717,-0.00597951304207,-0.831785863587,-0.272481637856,9.8131511697
2013856000000,0.0025585182473,-0.0160411658635,-0.00273980758002,-0.709100069361,-0.0194927046086,9.84748516178
2013959000000,0.00121592579997,-0.0163557198514,-4.28541807182E-05,-1.04252441467,-0.0202926750585,9.73316744314
