0	1567015003.23
1	1567015003.35
2	1567015003.46
3	1567015003.56
4	1567015003.65
5	1567015003.76
6	1567015003.85
7	1567015003.94
8	1567015004.04
9	1567015004.16
10	1567015004.25
11	1567015004.35
12	1567015004.45
13	1567015004.56
14	1567015004.66
15	1567015004.74
16	1567015004.85
17	1567015004.94
18	1567015005.05
19	1567015005.16
20	1567015005.25
21	1567015005.36
22	1567015005.46
23	1567015005.58
24	1567015005.65
25	1567015005.76
26	1567015005.84
27	1567015005.96
28	1567015006.05
29	1567015006.16
30	1567015006.27
31	1567015006.37
32	1567015006.45
33	1567015006.55
34	1567015006.65
35	1567015006.74
36	1567015006.86
37	1567015006.95
38	1567015007.05
39	1567015007.15
40	1567015007.24
41	1567015007.35
42	1567015007.44
43	1567015007.57
44	1567015007.66
45	1567015007.78
46	1567015007.84
47	1567015007.95
48	1567015008.06
49	1567015008.15
50	1567015008.25
51	1567015008.38
52	1567015008.45
53	1567015008.54
54	1567015008.66
55	1567015008.77
56	1567015008.86
57	1567015008.95
58	1567015009.05
59	1567015009.16
60	1567015009.25
61	1567015009.35
62	1567015009.45
63	1567015009.56
64	1567015009.65
65	1567015009.75
66	1567015009.86
67	1567015009.95
68	1567015010.07
69	1567015010.15
70	1567015010.28
71	1567015010.34
72	1567015010.47
73	1567015010.55
74	1567015010.66
75	1567015010.75
76	1567015010.84
77	1567015010.95
78	1567015011.05
79	1567015011.16
80	1567015011.25
81	1567015011.36
82	1567015011.45
83	1567015011.54
84	1567015011.69
85	1567015011.74
86	1567015011.83
87	1567015011.96
88	1567015012.04
89	1567015012.14
90	1567015012.24
91	1567015012.34
92	1567015012.45
93	1567015012.55
94	1567015012.65
95	1567015012.73
96	1567015012.84
97	1567015012.93
98	1567015013.04
99	1567015013.13
100	1567015013.24
101	1567015013.34
102	1567015013.44
103	1567015013.54
104	1567015013.64
105	1567015013.74
106	1567015013.84
107	1567015013.94
108	1567015014.04
109	1567015014.15
110	1567015014.23
111	1567015014.34
112	1567015014.44
113	1567015014.54
114	1567015014.64
115	1567015014.74
116	1567015014.84
117	1567015014.94
118	1567015015.04
119	1567015015.13
120	1567015015.25
121	1567015015.34
122	1567015015.44
123	1567015015.54
124	1567015015.64
125	1567015015.74
126	1567015015.84
127	1567015015.94
128	1567015016.04
129	1567015016.14
130	1567015016.24
131	1567015016.35
132	1567015016.44
133	1567015016.54
134	1567015016.63
135	1567015016.75
136	1567015016.83
137	1567015016.94
138	1567015017.03
139	1567015017.14
140	1567015017.24
141	1567015017.34
142	1567015017.43
143	1567015017.53
144	1567015017.64
145	1567015017.74
146	1567015017.83
147	1567015017.93
148	1567015018.03
149	1567015018.13
150	1567015018.23
151	1567015018.34
152	1567015018.44
153	1567015018.53
154	1567015018.64
155	1567015018.74
156	1567015018.83
157	1567015018.93
158	1567015019.03
159	1567015019.14
160	1567015019.24
161	1567015019.33
162	1567015019.44
163	1567015019.54
164	1567015019.65
165	1567015019.74
166	1567015019.83
167	1567015019.93
168	1567015020.03
