rosbagTimestamp,data,\,0.15,0,0,6,5,0,0,0,6,0,03*27b281e9\r\n,,,,,,,,,,,,,,,
1.56701529082547E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324109,10000,d821,30031,SOL_COMPUTED,SINGLE,197021.0025,-4754258.3702,4233199.2177,3.3565,7.8062,5.4477,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5306,5.5744,6.2231,0.4012,0.933,0.6511,\,\
1.56701529182825E+018,#BESTXYZA,COM1,0,62,FINESTEERING,2068,324110,10000,d821,30031,SOL_COMPUTED,SINGLE,197020.563,-4754252.8729,4233205.2863,3.3559,7.8066,5.4463,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3784,5.4769,6.0681,0.4011,0.9331,0.651,\,\
1.56701529282857E+018,#BESTXYZA,COM1,0,62,FINESTEERING,2068,324111,10000,d821,30031,SOL_COMPUTED,SINGLE,197020.1717,-4754247.5063,4233211.336,3.3549,7.8068,5.4449,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4714,5.3728,6.0788,0.401,0.9331,0.6508,\,\
1.56701529382907E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324112,10000,d821,30031,SOL_COMPUTED,SINGLE,197019.8456,-4754242.4174,4233217.2744,3.3409,7.755,5.4383,SOL_COMPUTED,DOPPLER_VELOCITY,-0.2667,5.1357,5.5141,0.3993,0.9269,0.65,\,\
1.56701529483081E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324113,10000,d821,30031,SOL_COMPUTED,SINGLE,197019.5191,-4754237.577,4233222.6489,3.3393,7.755,5.4365,SOL_COMPUTED,DOPPLER_VELOCITY,-0.2824,4.6514,5.2982,0.3991,0.9269,0.6498,\,\
1.56701529583606E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324114,10000,d821,30031,SOL_COMPUTED,SINGLE,197019.179,-4754232.844,4233227.8855,3.339,7.7554,5.435,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3875,4.6175,5.4829,0.3991,0.927,0.6496,\,\
1.56701529682635E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324115,10000,d821,30031,SOL_COMPUTED,SINGLE,197018.8469,-4754228.1363,4233233.0985,3.3423,7.7566,5.4333,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4755,4.5044,5.3144,0.3995,0.9271,0.6494,\,\
1.56701529783314E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324116,10000,d821,30031,SOL_COMPUTED,SINGLE,197018.5523,-4754223.2956,4233238.4969,3.3386,7.7563,5.4315,SOL_COMPUTED,DOPPLER_VELOCITY,-0.2122,4.9771,5.4725,0.399,0.9271,0.6492,\,\
1.56701529883642E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324117,10000,d821,30031,SOL_COMPUTED,SINGLE,197018.2971,-4754218.3957,4233244.0052,3.3368,7.7569,5.4327,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3014,4.855,5.5038,0.3988,0.9271,0.6493,\,\
1.56701529983497E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324118,10000,d821,30031,SOL_COMPUTED,SINGLE,197018.0505,-4754213.4075,4233249.639,3.3351,7.7566,5.4285,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1531,5.448,5.6575,0.3986,0.9271,0.6488,\,\
1.56701530082237E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324119,10000,d821,30031,SOL_COMPUTED,SINGLE,197017.7626,-4754208.0795,4233255.608,3.3343,7.7571,5.4265,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4026,5.3458,6.1381,0.3985,0.9272,0.6486,\,\
1.56701530182709E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324120,10000,d821,30031,SOL_COMPUTED,SINGLE,197017.3844,-4754202.6699,4233261.692,3.3386,7.7581,5.4248,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4801,5.2467,6.0048,0.399,0.9273,0.6484,\,\
1.56701530282359E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324121,10000,d821,30031,SOL_COMPUTED,SINGLE,197016.9785,-4754197.343,4233267.6265,3.3589,7.7626,5.4239,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4844,5.2287,6.1437,0.4015,0.9278,0.6483,\,\
1.56701530383031E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324122,10000,d821,30031,SOL_COMPUTED,SINGLE,197016.5253,-4754191.7091,4233273.9142,3.3544,7.7623,5.423,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6188,5.625,6.6335,0.4009,0.9278,0.6482,\,\
1.56701530482077E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324123,10000,d821,30031,SOL_COMPUTED,SINGLE,197015.9455,-4754185.6214,4233280.8213,3.3497,7.7617,5.4208,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5283,6.6006,7.0672,0.4004,0.9277,0.6479,\,\
1.56701530581934E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324124,10000,d821,30031,SOL_COMPUTED,SINGLE,197015.2965,-4754178.8447,4233288.4742,3.346,7.7615,5.4184,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6899,7.1135,8.0211,0.3999,0.9277,0.6476,\,\
1.56701530682124E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324125,10000,d821,30031,SOL_COMPUTED,SINGLE,197014.6087,-4754171.469,4233296.8014,3.3424,7.7611,5.4162,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5233,7.7839,8.3416,0.3995,0.9276,0.6474,\,\
1.56701530782153E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324126,10000,d821,30031,SOL_COMPUTED,SINGLE,197014.0867,-4754163.7116,4233305.4472,3.3388,7.7609,5.4149,SOL_COMPUTED,DOPPLER_VELOCITY,-0.486,7.9778,8.7971,0.3991,0.9276,0.6472,\,\
1.56701530882492E+018,#BESTXYZA,COM1,0,63.5,FINESTEERING,2068,324127,10000,d821,30031,SOL_COMPUTED,SINGLE,197013.5269,-4754155.7636,4233314.359,3.3357,7.7607,5.4128,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4577,8.0104,8.9294,0.3987,0.9276,0.647,\,\
1.56701530982461E+018,#BESTXYZA,COM1,0,63.5,FINESTEERING,2068,324128,10000,d821,30031,SOL_COMPUTED,SINGLE,197013.0834,-4754147.8148,4233323.2339,3.3328,7.7606,5.4114,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4638,7.6823,8.8931,0.3983,0.9276,0.6468,\,\
1.56701531083753E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324129,10000,d821,30031,SOL_COMPUTED,SINGLE,197012.6424,-4754139.9208,4233332.0348,3.3298,7.7604,5.4093,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5239,7.8292,8.8262,0.398,0.9275,0.6465,\,\
1.56701531182436E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324130,10000,d821,30031,SOL_COMPUTED,SINGLE,197012.1545,-4754131.966,4233340.9211,3.3274,7.7604,5.4076,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5639,7.8974,9.0051,0.3977,0.9275,0.6463,\,\
1.56701531284114E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324131,10000,d821,30031,SOL_COMPUTED,SINGLE,197011.9632,-4754121.9595,4233345.5203,1.8065,3.96,2.8925,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5253,7.8341,8.6193,0.2159,0.4733,0.3457,\,\
1.56701531382765E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324132,10000,d821,30031,SOL_COMPUTED,SINGLE,197010.1686,-4754117.2292,4233355.9865,1.891,4.3007,3.0256,SOL_COMPUTED,DOPPLER_VELOCITY,-0.58,7.3964,8.5027,0.226,0.514,0.3616,\,\
1.56701531482859E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324133,10000,d821,30031,SOL_COMPUTED,SINGLE,197010.5247,-4754108.9244,4233366.5343,3.322,7.7608,5.4026,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5768,7.3977,8.2351,0.3971,0.9276,0.6457,\,\
1.56701531583677E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324134,10000,d821,30031,SOL_COMPUTED,SINGLE,197009.943,-4754100.4314,4233371.0296,1.7632,3.8721,2.8321,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5315,7.2412,7.9946,0.2107,0.4628,0.3385,\,\
1.56701531683619E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324135,10000,d821,30031,SOL_COMPUTED,SINGLE,197009.1308,-4754092.8911,4233379.2622,1.765,2.9732,2.7875,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6825,7.235,7.792,0.211,0.3554,0.3332,\,\
1.56701531783501E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324136,10000,d821,30031,SOL_COMPUTED,SINGLE,197008.615,-4754086.7819,4233387.4737,1.7615,2.9336,2.7836,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4247,7.2978,8.005,0.2105,0.3506,0.3327,\,\
1.56701531882949E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324137,10000,d821,30031,SOL_COMPUTED,SINGLE,197008.2954,-4754078.8103,4233395.4285,1.7586,3.9777,2.8296,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6977,7.4729,8.5037,0.2102,0.4754,0.3382,\,\
1.56701531983614E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324138,10000,d821,30031,SOL_COMPUTED,SINGLE,197007.7975,-4754071.2064,4233403.7544,1.7588,2.9344,2.781,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5066,7.0312,8.479,0.2102,0.3507,0.3324,\,\
1.5670153208208E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324139,10000,d821,30031,SOL_COMPUTED,SINGLE,197007.7751,-4754064.2746,4233414.1234,3.2645,7.6775,4.9733,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5555,7.3717,8.0611,0.3902,0.9176,0.5944,\,\
1.56701532183593E+018,#BESTXYZA,COM1,0,63.5,FINESTEERING,2068,324140,10000,d821,30031,SOL_COMPUTED,SINGLE,197007.3057,-4754057.1673,4233422.1166,3.2634,7.6779,4.972,SOL_COMPUTED,DOPPLER_VELOCITY,-0.4966,6.8694,7.7351,0.3901,0.9177,0.5943,\,\
1.56701532283517E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324141,10000,d821,30031,SOL_COMPUTED,SINGLE,197006.4414,-4754050.525,4233427.2099,1.7604,2.9902,2.7835,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3328,6.3204,6.9859,0.2104,0.3574,0.3327,\,\
1.567015323836E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324142,10000,d821,30031,SOL_COMPUTED,SINGLE,197006.0725,-4754044.4782,4233434.1151,1.7595,3.107,2.7866,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3302,6.1068,6.6877,0.2103,0.3714,0.3331,\,\
1.56701532483286E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324143,10000,d821,30031,SOL_COMPUTED,SINGLE,197005.2434,-4754041.0159,4233444.1249,1.6653,3.7671,2.6342,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3006,5.5379,6.3561,0.199,0.4503,0.3148,\,\
1.56701532583568E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324144,10000,d821,30031,SOL_COMPUTED,SINGLE,197005.0395,-4754035.4359,4233449.9456,1.6654,3.7675,2.6336,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1656,5.4544,5.4129,0.1991,0.4503,0.3148,\,\
1.56701532681942E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324145,10000,d821,30031,SOL_COMPUTED,SINGLE,197005.6332,-4754028.8592,4233453.7098,3.2597,7.6804,4.9654,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3771,3.7681,4.4622,0.3896,0.918,0.5935,\,\
1.56701532782699E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324146,10000,d821,30031,SOL_COMPUTED,SINGLE,197005.4073,-4754025.4558,4233457.4739,3.2591,7.6808,4.9637,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0755,2.9947,3.1237,0.3895,0.918,0.5933,\,\
1.56701532882707E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324147,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.1027,-4754025.4063,4233462.1313,1.7219,3.9113,2.7128,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1586,2.3794,2.9313,0.2058,0.4675,0.3242,\,\
1.56701532982642E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324148,10000,d821,30031,SOL_COMPUTED,SINGLE,197005.0647,-4754020.5182,4233462.9827,3.2593,7.6823,4.9611,SOL_COMPUTED,DOPPLER_VELOCITY,0.0109,1.7613,2.0657,0.3896,0.9182,0.593,\,\
1.567015330816E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324149,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.6413,-4754019.2476,4233464.7243,3.8892,7.8471,5.0503,SOL_COMPUTED,DOPPLER_VELOCITY,-0.038,1.1626,1.2005,0.4648,0.9379,0.6036,\,\
1.56701533181351E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324150,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.0295,-4754017.9665,4233463.4401,3.8775,7.7366,5.1042,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0791,0.5645,0.6668,0.4634,0.9247,0.6101,\,\
1.56701533281904E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324151,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.2448,-4754017.3722,4233463.8407,3.7722,7.7142,5.0924,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0472,0.1365,0.4848,0.4509,0.922,0.6087,\,\
1.56701533382782E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324152,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.0464,-4754017.3292,4233463.9445,2.6183,5.8019,3.9171,SOL_COMPUTED,DOPPLER_VELOCITY,0.0287,0.073,0.03,0.3129,0.6935,0.4682,\,\
1.5670153348284E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324153,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.5333,-4754019.7385,4233467.5037,2.0594,4.0305,2.7832,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0147,0.0814,0.0727,0.2461,0.4817,0.3327,\,\
1.56701533582808E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324154,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.5868,-4754019.5229,4233467.4722,2.0379,3.985,2.7564,SOL_COMPUTED,DOPPLER_VELOCITY,0.0536,0.0928,0.014,0.2436,0.4763,0.3295,\,\
1.56701533682617E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324155,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.0995,-4754018.4124,4233466.792,2.0153,3.9369,2.7287,SOL_COMPUTED,DOPPLER_VELOCITY,0.009,0.0215,-0.0266,0.2409,0.4705,0.3261,\,\
1.56701533782638E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324156,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.0128,-4754018.5035,4233466.8678,2.0115,3.929,2.7232,SOL_COMPUTED,DOPPLER_VELOCITY,0.0479,0.054,-0.0439,0.2404,0.4696,0.3255,\,\
1.56701533882801E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324157,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.1917,-4754018.1657,4233466.6287,2.009,3.924,2.7196,SOL_COMPUTED,DOPPLER_VELOCITY,0.0132,-0.0324,-0.0021,0.2401,0.469,0.3251,\,\
1.56701533982478E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324158,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.9856,-4754018.5367,4233466.8893,2.0031,3.9116,2.7119,SOL_COMPUTED,DOPPLER_VELOCITY,0.0129,-0.0009,0.0142,0.2394,0.4675,0.3241,\,\
1.56701534082843E+018,#BESTXYZA,COM1,0,69.5,FINESTEERING,2068,324159,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.9005,-4754018.6646,4233466.9906,1.994,3.8923,2.7003,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0231,-0.1524,-0.0043,0.2383,0.4652,0.3227,\,\
1.56701534183008E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324160,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.9393,-4754018.435,4233467.0201,1.9903,3.8848,2.695,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0115,0.2486,0.3106,0.2379,0.4643,0.3221,\,\
1.5670153428308E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324161,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.7472,-4754018.2411,4233467.8409,1.9827,3.8689,2.6853,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0419,0.7108,1.0298,0.237,0.4624,0.321,\,\
1.56701534382443E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324162,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.5441,-4754016.0482,4233465.7451,1.7968,4.0149,2.8304,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0749,0.8273,0.8876,0.2148,0.4799,0.3383,\,\
1.56701534482419E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324163,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.8382,-4754014.9306,4233466.4372,2.1134,4.0647,2.8788,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0245,1.2073,1.0831,0.2526,0.4858,0.3441,\,\
1.56701534582624E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324164,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.7658,-4754014.9656,4233467.9323,2.1182,3.4939,2.8516,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0811,1.2866,1.3898,0.2532,0.4176,0.3408,\,\
1.56701534682689E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324165,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.8067,-4754012.3886,4233469.5409,1.8641,4.0152,2.8329,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0824,1.904,2.0369,0.2228,0.4799,0.3386,\,\
1.56701534782772E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324166,10000,d821,30031,SOL_COMPUTED,SINGLE,197004.4939,-4754010.5601,4233472.3638,1.8204,4.0052,2.8232,SOL_COMPUTED,DOPPLER_VELOCITY,-0.2628,2.5555,2.9951,0.2176,0.4787,0.3374,\,\
1.56701534882784E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324167,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.4189,-4754007.1181,4233475.1163,1.8621,4.1552,2.9089,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1463,3.4598,3.5712,0.2226,0.4966,0.3477,\,\
1.56701534982112E+018,#BESTXYZA,COM1,0,66,FINESTEERING,2068,324168,10000,d821,30031,SOL_COMPUTED,SINGLE,197003.1878,-4754003.357,4233479.2675,3.289,7.6271,5.0252,SOL_COMPUTED,DOPPLER_VELOCITY,-0.263,4.2841,4.6374,0.3931,0.9116,0.6006,\,\
1.56701535082122E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324169,10000,d821,30031,SOL_COMPUTED,SINGLE,197002.439,-4753999.0077,4233484.6669,3.3112,7.6318,5.026,SOL_COMPUTED,DOPPLER_VELOCITY,0.0201,5.1448,5.7325,0.3958,0.9122,0.6007,\,\
1.56701535182032E+018,#BESTXYZA,COM1,0,62,FINESTEERING,2068,324170,10000,d821,30031,SOL_COMPUTED,SINGLE,197002.0319,-4753993.474,4233490.839,3.2877,7.628,5.0222,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7243,5.7962,6.7715,0.393,0.9117,0.6003,\,\
1.56701535282907E+018,#BESTXYZA,COM1,0,62,FINESTEERING,2068,324171,10000,d821,30031,SOL_COMPUTED,SINGLE,197001.899,-4753986.9197,4233497.7424,3.2369,7.6194,5.0174,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6306,6.559,7.5155,0.3869,0.9107,0.5997,\,\
1.56701535382854E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324172,10000,d821,30031,SOL_COMPUTED,SINGLE,197001.2349,-4753979.9557,4233505.551,3.2361,7.6199,5.0161,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6154,7.2379,8.0545,0.3868,0.9107,0.5995,\,\
1.56701535482879E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324173,10000,d821,30031,SOL_COMPUTED,SINGLE,197000.7191,-4753972.3672,4233514.1338,2.6537,5.2544,3.9924,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6312,7.8229,8.9259,0.3172,0.628,0.4772,\,\
1.56701535583304E+018,#BESTXYZA,COM1,0,68,FINESTEERING,2068,324174,10000,d821,30031,SOL_COMPUTED,SINGLE,197000.0242,-4753964.0785,4233523.2237,2.2468,3.1359,3.2506,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5333,8.2973,9.6011,0.2685,0.3748,0.3885,\,\
1.56701535682865E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324175,10000,d821,30031,SOL_COMPUTED,SINGLE,196999.5741,-4753956.0555,4233533.0763,2.242,3.1201,3.2456,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1626,8.5457,9.6315,0.268,0.3729,0.3879,\,\
1.56701535782804E+018,#BESTXYZA,COM1,0,63,FINESTEERING,2068,324176,10000,d821,30031,SOL_COMPUTED,SINGLE,196999.0746,-4753948.2749,4233543.0614,2.2423,3.1247,3.2461,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5246,8.4507,9.4132,0.268,0.3735,0.388,\,\
1.56701535882479E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324177,10000,d821,30031,SOL_COMPUTED,SINGLE,196998.4253,-4753939.7642,4233552.7064,2.2444,3.1387,3.2499,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7846,8.6515,9.7498,0.2683,0.3751,0.3884,\,\
1.56701535981979E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324178,10000,d821,30031,SOL_COMPUTED,SINGLE,196998.1393,-4753929.6434,4233561.725,3.2275,7.6221,5.0071,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5774,9.0477,9.4952,0.3858,0.911,0.5985,\,\
1.5670153608254E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324179,10000,d821,30031,SOL_COMPUTED,SINGLE,196997.06,-4753922.4247,4233572.2539,2.2422,3.0431,3.2213,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6032,8.8636,9.5886,0.268,0.3637,0.385,\,\
1.56701536182377E+018,#BESTXYZA,COM1,0,64.5,FINESTEERING,2068,324180,10000,d821,30031,SOL_COMPUTED,SINGLE,196996.9966,-4753912.231,4233581.0968,3.2446,7.6265,5.006,SOL_COMPUTED,DOPPLER_VELOCITY,-0.7558,8.4721,9.7533,0.3878,0.9115,0.5983,\,\
1.56701536282714E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324181,10000,d821,30031,SOL_COMPUTED,SINGLE,196996.4237,-4753903.5663,4233590.5808,1.8623,4.242,2.9477,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6423,8.6061,9.3492,0.2226,0.507,0.3523,\,\
1.56701536381929E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324182,10000,d821,30031,SOL_COMPUTED,SINGLE,196995.7857,-4753895.17,4233600.0327,3.2481,7.6283,5.0036,SOL_COMPUTED,DOPPLER_VELOCITY,-0.6414,8.4608,9.4201,0.3882,0.9118,0.598,\,\
1.56701536481943E+018,#BESTXYZA,COM1,0,67.5,FINESTEERING,2068,324183,10000,d821,30031,SOL_COMPUTED,SINGLE,196995.0791,-4753887.234,4233609.1548,3.2233,7.6246,5.0009,SOL_COMPUTED,DOPPLER_VELOCITY,-0.353,7.7881,8.7802,0.3853,0.9113,0.5977,\,\
1.56701536581759E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324184,10000,d821,30031,SOL_COMPUTED,SINGLE,196994.6289,-4753880.1061,4233617.2052,3.2356,7.6308,5.0209,SOL_COMPUTED,DOPPLER_VELOCITY,-0.5969,6.3873,7.1535,0.3867,0.9121,0.6001,\,\
1.56701536681878E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324185,10000,d821,30031,SOL_COMPUTED,SINGLE,196994.2158,-4753875.8497,4233625.6001,3.766,7.6571,4.9045,SOL_COMPUTED,DOPPLER_VELOCITY,-0.3567,4.2886,4.7039,0.4501,0.9152,0.5862,\,\
1.56701536781822E+018,#BESTXYZA,COM1,0,67,FINESTEERING,2068,324186,10000,d821,30031,SOL_COMPUTED,SINGLE,196994.1113,-4753871.8071,4233626.4515,3.2868,7.6383,5.0047,SOL_COMPUTED,DOPPLER_VELOCITY,-0.149,2.03,2.2633,0.3929,0.913,0.5982,\,\
1.56701536881739E+018,#BESTXYZA,COM1,0,66.5,FINESTEERING,2068,324187,10000,d821,30031,SOL_COMPUTED,SINGLE,196993.9803,-4753871.4187,4233630.5408,3.7636,7.6571,4.8975,SOL_COMPUTED,DOPPLER_VELOCITY,-0.2444,0.7521,1.1327,0.4498,0.9152,0.5854,\,\
1.56701536981439E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324188,10000,d821,30031,SOL_COMPUTED,SINGLE,196994.2859,-4753869.9603,4233628.2513,3.2207,7.6273,4.9947,SOL_COMPUTED,DOPPLER_VELOCITY,-0.0035,0.1041,0.0479,0.385,0.9116,0.597,\,\
1.56701537081501E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324189,10000,d821,30031,SOL_COMPUTED,SINGLE,196994.3532,-4753869.5501,4233628.6674,3.2409,7.6315,4.9943,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1351,0.5576,0.878,0.3874,0.9121,0.5969,\,\
1.56701537181916E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324190,10000,d821,30031,SOL_COMPUTED,SINGLE,196994.3803,-4753868.7138,4233629.5748,3.2281,7.6299,4.9929,SOL_COMPUTED,DOPPLER_VELOCITY,-0.342,0.7558,1.4436,0.3858,0.912,0.5968,\,\
1.56701537281048E+018,#BESTXYZA,COM1,0,65,FINESTEERING,2068,324191,10000,d821,30031,SOL_COMPUTED,SINGLE,196993.7209,-4753867.6012,4233631.4911,3.8342,7.7478,5.0436,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1248,1.832,2.1902,0.4583,0.926,0.6028,\,\
1.56701537381174E+018,#BESTXYZA,COM1,0,65.5,FINESTEERING,2068,324192,10000,d821,30031,SOL_COMPUTED,SINGLE,196993.6384,-4753866.2598,4233636.6011,3.7585,7.6587,4.8908,SOL_COMPUTED,DOPPLER_VELOCITY,-0.1231,2.589,2.9974,0.4492,0.9154,0.5846,\,\
1.56701537481809E+018,#BESTXYZA,COM1,0,64,FINESTEERING,2068,324193,10000,d821,30031,SOL_COMPUTED,SINGLE,196992.5119,-4753862.9805,4233637.6516,3.3112,7.6473,4.9983,SOL_COMPUTED,DOPPLER_VELOCITY,-0.211,3.2762,3.5049,0.3958,0.914,0.5974,\,\
