T[s]	GYRO_X	GYRO_Y	GYRO_Z	GyroSts	ACC_X	ACC_Y	ACC_Z	AccSts	INC_X	INC_Y	INC_Z	IncSts	Counter	Latency	RxCRC	CalCRC	DG_ID	
0.325521	-0.182190	0.013123	0.193787	0	-0.0107422	0.0108395	-1.0070286	0	-0.01041007	0.00606847	-0.99884272	0	214	507	975551312	975551312	147
0.325533	-0.086365	0.093079	0.064026	0	-0.0095596	0.0096264	-1.0082417	0	-0.01097965	0.00861645	-1.00111270	0	230	507	779661738	779661738	147
0.349424	-0.126221	0.045105	0.114990	0	-0.0094833	0.0135994	-1.0055523	0	-0.01061583	0.00735211	-0.99933767	0	246	507	-474212688	-474212688	147
0.349473	-0.179138	0.091370	0.035522	0	-0.0103321	0.0111237	-1.0091763	0	-0.00740767	0.00525546	-0.99875093	0	6	507	1911577903	1911577903	147
0.349486	0.003784	0.080078	-0.019653	0	-0.0079441	0.0100613	-1.0074558	0	-0.00951242	0.00275183	-0.99757576	0	22	506	-527614439	-527614439	147
0.373397	0.054260	0.016968	-0.023621	0	-0.0125809	0.0124111	-1.0060596	0	-0.00854301	0.00566626	-0.99895644	0	38	506	783986777	783986777	147
0.373413	-0.060669	0.012207	0.021912	0	-0.0096626	0.0110970	-1.0050774	0	-0.00800705	0.00535417	-0.99699998	0	54	506	662104312	662104312	147
0.373460	-0.080017	0.095947	-0.043335	0	-0.0108700	0.0125122	-1.0079517	0	-0.00736260	0.00666261	-1.00023937	0	70	506	-767563613	-767563613	147
0.397371	-0.052368	-0.119568	-0.047058	0	-0.0131149	0.0149689	-1.0076561	0	-0.00576210	0.00542951	-0.99734759	0	86	506	970833827	970833827	147
0.397395	-0.004089	-0.043213	-0.064575	0	-0.0119534	0.0129032	-1.0061207	0	-0.00766635	0.00661659	-0.99819517	0	102	506	765066512	765066512	147
0.397454	-0.011719	-0.063171	0.045471	0	-0.0127201	0.0112286	-1.0101509	0	-0.00861549	0.00662374	-0.99777484	0	118	506	2016515167	2016515167	147
0.421370	0.049988	0.027588	0.024170	0	-0.0138588	0.0110474	-1.0047092	0	-0.01114345	0.00771308	-0.99945307	0	134	507	-1599610940	-1599610940	147
0.421387	0.015259	-0.095032	-0.063843	0	-0.0122509	0.0132828	-1.0067406	0	-0.01020026	0.00970888	-0.99794149	0	150	507	-792874273	-792874273	147
0.421399	-0.023499	0.050476	-0.051941	0	-0.0114632	0.0079727	-1.0060139	0	-0.00953293	0.00847721	-0.99905181	0	166	507	-1174154192	-1174154192	147
0.445348	-0.001099	-0.042358	0.023010	0	-0.0079632	0.0112648	-1.0071049	0	-0.00933862	0.00913262	-1.00072765	0	182	507	816407245	816407245	147
0.445384	-0.112427	0.082336	0.151062	0	-0.0122471	0.0127010	-1.0051250	0	-0.00988078	0.00451159	-0.99900293	0	198	506	1952121982	1952121982	147
0.445396	-0.102661	-0.046021	-0.008240	0	-0.0101910	0.0089607	-1.0065155	0	-0.01008034	0.00788450	-0.99788690	0	214	506	-1605633508	-1605633508	147
0.469321	-0.059326	0.110168	0.051147	0	-0.0106316	0.0138111	-1.0085716	0	-0.00713372	0.00719571	-1.00126505	0	230	506	774891701	774891701	147
0.469340	0.047668	0.063782	-0.010620	0	-0.0133705	0.0111637	-1.0086155	0	-0.01073575	0.00648093	-0.99883509	0	246	506	1661124004	1661124004	147
0.469352	-0.082397	-0.034058	0.037231	0	-0.0124912	0.0080605	-1.0079842	0	-0.00986624	0.00474548	-0.99813700	0	6	506	715494399	715494399	147
0.493293	0.049988	0.003357	0.039795	0	-0.0101585	0.0111485	-1.0093021	0	-0.00923228	0.00756931	-0.99983716	0	22	507	626861439	626861439	147
0.493361	0.111267	0.069702	-0.030273	0	-0.0117588	0.0140152	-1.0048466	0	-0.00801420	0.00771070	-1.00232935	0	38	506	1117884943	1117884943	147
0.493377	0.058350	-0.021301	0.066956	0	-0.0072803	0.0128117	-1.0066414	0	-0.00733709	0.00489450	-0.99887037	0	54	507	-541843975	-541843975	147
0.517305	-0.209106	0.072205	0.123596	0	-0.0160923	0.0111561	-1.0083199	0	-0.01231194	0.00873852	-0.99752498	0	70	507	-935189210	-935189210	147
0.517332	-0.061707	-0.125732	0.024353	0	-0.0105629	0.0125275	-1.0071926	0	-0.00973177	0.00733137	-0.99734068	0	86	506	730796755	730796755	147
0.517467	-0.097717	0.049255	-0.054321	0	-0.0140018	0.0103226	-1.0059662	0	-0.00974512	0.00764179	-0.99821734	0	102	506	-1584025115	-1584025115	147
0.541255	-0.054199	0.035706	-0.040100	0	-0.0118675	0.0125618	-1.0062466	0	-0.00636959	0.00629520	-1.00069761	0	118	506	-442228231	-442228231	147
0.541287	-0.057007	0.084290	0.107910	0	-0.0113316	0.0145760	-1.0067234	0	-0.00775599	0.00579262	-0.99969697	0	134	506	-875834244	-875834244	147
0.541356	0.000793	-0.043457	0.084534	0	-0.0111446	0.0127506	-1.0061150	0	-0.00927448	0.00864720	-1.00173235	0	150	506	1024052330	1024052330	147
0.565267	-0.115234	0.053040	-0.047119	0	-0.0111752	0.0085506	-1.0075951	0	-0.00693226	0.00638247	-1.00149894	0	166	506	-2032320970	-2032320970	147
0.565301	-0.167786	-0.065308	0.031006	0	-0.0105515	0.0085583	-1.0063667	0	-0.00949740	0.00809121	-1.00064111	0	182	506	1805074410	1805074410	147
0.565323	0.038025	-0.002563	0.068848	0	-0.0104351	0.0122185	-1.0068531	0	-0.01051712	0.00687504	-1.00173879	0	198	507	-732626496	-732626496	147
0.589213	-0.073608	-0.039856	0.227051	0	-0.0095806	0.0095158	-1.0115929	0	-0.01002455	0.00873232	-0.99922228	0	214	507	208347745	208347745	147
0.589238	-0.088623	0.041565	0.081909	0	-0.0127182	0.0090771	-1.0056705	0	-0.01059651	0.00812078	-0.99930048	0	230	507	-1270396714	-1270396714	147
0.589259	-0.095459	-0.050842	-0.033325	0	-0.0111866	0.0107346	-1.0084877	0	-0.00945091	0.00811362	-1.00126100	0	246	507	1612228279	1612228279	147
0.613220	-0.056763	0.030823	-0.017639	0	-0.0120716	0.0137806	-1.0058250	0	-0.01033306	0.00536203	-1.00021076	0	6	506	1416115092	1416115092	147
0.613251	-0.012268	0.063843	0.078247	0	-0.0128860	0.0085831	-1.0109806	0	-0.01081634	0.00638676	-0.99880314	0	22	506	-687495643	-687495643	147
0.613273	-0.073792	-0.079895	-0.010620	0	-0.0084572	0.0127697	-1.0114346	0	-0.00899649	0.00702381	-0.99877644	0	38	506	1277134950	1277134950	147
0.637167	-0.033752	-0.031311	0.087463	0	-0.0115795	0.0125446	-1.0045338	0	-0.00716758	0.01022148	-0.99870396	0	54	506	509352960	509352960	147
0.637222	-0.002625	-0.078918	-0.107483	0	-0.0135288	0.0141678	-1.0075951	0	-0.00635910	0.00807357	-0.99713874	0	70	506	200481759	200481759	147
0.637234	-0.039978	-0.006226	0.091003	0	-0.0165405	0.0132542	-1.0062904	0	-0.00796223	0.00778461	-0.99895334	0	86	506	-1111159109	-1111159109	147
0.661153	-0.106201	-0.118225	0.072693	0	-0.0118084	0.0094509	-1.0078239	0	-0.00515509	0.00538111	-1.00010395	0	102	506	-367469325	-367469325	147
0.661226	0.050598	-0.102234	-0.070557	0	-0.0102005	0.0140457	-1.0035896	0	-0.00635552	0.00633645	-1.00270176	0	118	507	1594655726	1594655726	147
0.661242	0.054382	0.018494	0.103699	0	-0.0085106	0.0132885	-1.0082893	0	-0.01024914	0.00767875	-0.99963999	0	134	507	-214948584	-214948584	147
0.685116	-0.099060	-0.036621	0.129272	0	-0.0119553	0.0094833	-1.0037918	0	-0.00839472	0.00713849	-1.00075150	0	150	507	1677824670	1677824670	147
0.685135	-0.077820	0.098999	0.033630	0	-0.0115604	0.0094166	-1.0090179	0	-0.00858235	0.00799417	-0.99860883	0	166	506	-2135403452	-2135403452	147
0.685189	-0.061951	0.076782	-0.007629	0	-0.0113754	0.0118084	-1.0042858	0	-0.00908685	0.00675297	-0.99747586	0	182	506	-445327908	-445327908	147
0.709121	-0.073792	0.128479	0.032166	0	-0.0097332	0.0111752	-1.0087109	0	-0.00922585	0.00793886	-0.99652863	0	198	506	1935426724	1935426724	147
0.709137	-0.059875	-0.124084	-0.120056	0	-0.0107594	0.0116081	-1.0041027	0	-0.00768566	0.00716043	-0.99906254	0	214	506	765446822	765446822	147
0.709183	-0.128052	-0.064697	-0.048950	0	-0.0101471	0.0116997	-1.0065937	0	-0.00871587	0.00799537	-0.99989367	0	230	506	-1075153065	-1075153065	147
0.733091	0.057373	0.049805	0.057861	0	-0.0142136	0.0102863	-1.0078468	0	-0.01095366	0.00557184	-0.99812913	0	246	506	-1534798228	-1534798228	147
0.733107	0.053223	-0.010193	0.052795	0	-0.0116787	0.0102825	-1.0044575	0	-0.00787115	0.00561452	-1.00039029	0	6	506	1180526763	1180526763	147
