-7.783919	-7.304709
-20.598607	-11.630219
24.549012	10.701991
-10.802532	-3.781243
-23.453886	-19.541003
-0.112125	-3.946520
24.676238	17.969427
18.433985	-8.871820
5.749975	10.646746
-5.259699	10.829614
22.580532	-13.434502
4.524906	10.674577
6.992646	10.639429
-6.501960	10.868143
9.421542	10.606682
10.494943	-4.117545
-4.033429	10.822159
25.621316	21.945508
19.850331	-16.937028
-11.374992	10.963730
8.196606	10.636918
-2.669532	-30.826247
-7.719898	10.890270
-8.937131	10.889918
-10.166300	10.943832
28.840557	-13.156877
-15.041465	11.013110
-7.811326	-29.572983
-16.284227	11.025910
