6.001433	-2.102438
7.383686	0.713541
5.796040	8.117229
-4.317572	8.427009
6.202661	-12.629163
-14.004953	11.070183
5.533351	18.870668
14.228867	-13.144647
-5.701892	25.828599
10.277286	-25.995844
-17.732296	19.843371
6.425725	-23.251095
-5.132606	20.205661
22.066791	-10.384671
-9.592022	26.605672
27.136849	-4.012168
5.413191	29.532060
-6.169148	34.157836
6.805360	-33.883815
-14.103793	24.787695
5.329768	40.322429
15.958277	38.546833
43.382776	14.407417
-6.865682	43.039330
6.973389	-44.490422
30.553178	-30.035911
