4.794462	11.020460
4.934712	18.196376
9.174921	-12.742936
1.536618	-3.952202
-9.341455	-3.738632
20.353838	-7.839650
-20.073124	-3.473701
12.126054	-4.038259
5.393142	22.393234
26.100360	-13.350179
-30.697057	-3.277274
11.814273	10.661321
29.933395	-8.217604
-9.467584	10.873925
8.421817	-29.297227
12.803503	10.639704
-10.659433	32.883613
-9.765497	-26.814876
-11.692806	10.884233
-10.435626	10.838078
-9.438161	11.879560
11.811443	11.667377
11.869804	14.106759
-9.415969	13.073078
11.820961	12.882658
16.471192	10.572404
-14.158884	10.910591
