5.850393	0.275610
-4.632806	1.559086
-13.374261	6.347253
6.238539	-10.378196
-13.477335	-7.517609
-17.203847	1.171803
-5.681445	15.341975
-3.846935	-10.151697
5.483723	10.768943
16.227751	19.841665
-6.437579	24.233277
-5.684771	33.654875
5.816670	21.575350
5.765429	32.223104
4.654898	2.928931
8.251615	-17.838868
4.830338	-1.952344
5.044042	-6.949148
6.426105	-20.890055
4.514334	7.877760
10.735952	-44.703731
14.758451	-21.477136
6.906531	-42.121435
-9.201698	28.661984
-7.307927	-38.040685
5.251449	-11.918730
