rosbagTimestamp,linear_acceleration,x,y,,,
2068080000000,9.59268939932E-05,-0.00399996777913,-0.00156605050319,-0.00103947250439,2.76308009882E-05,-0.00117548623733
2068088000000,9.58977223191E-05,-0.00404151156715,-0.0015685878597,-0.00322510016872,0.000133350773085,-0.00363632336332
2068096000000,9.60233408221E-05,-0.00406758099224,-0.00157187032244,-0.00202416402014,0.000237248769637,-0.00215019175128
2068104000000,9.60356002916E-05,-0.00406700153426,-0.00158009836428,6.00610772347E-05,0.000444486410271,0.000371452395013
2068112000000,9.58620498493E-05,-0.00405534138215,-0.00170196965572,0.000929665406704,0.00612980379116,0.00145032519748
2068120000000,9.58025219773E-05,-0.00405021488711,-0.00168419949708,0.000421434232477,-0.000907795432345,0.000889597946964
2068127000000,9.6161684385E-05,-0.0040561199704,-0.00135006320807,-0.000432029921752,-0.0167501276465,-8.57380016619E-05
2068135000000,9.57759056574E-05,-0.00406676344527,-0.00159762315279,-0.000817708211925,0.0124016615426,-0.000459803758705
2068143000000,9.57316222891E-05,-0.0040745681827,-0.00160041854761,-0.000586252215058,0.000154168043139,-0.000131711051061
2068152000000,9.5667443824E-05,-0.00407775338455,-0.00164169007131,-0.000224128116145,0.00208667224126,0.000370394879575
2068160000000,9.56600330293E-05,-0.00407903356841,-0.00163115465949,-7.28063526406E-05,-0.00051194971055,0.000624119212624
2068168000000,9.5412216873E-05,-0.0040815518745,-0.00183407660739,-0.000173648309451,0.0101772991273,0.000594041853793
2068180000000,9.53845867396E-05,-0.00408722288084,-0.00181040031068,-0.000323707050937,-0.000937600701267,0.000503357913058
2068185000000,9.57942715605E-05,-0.00409162628242,-0.00135005262018,-0.000346735426938,-0.0263329798149,0.000551886706209
2068193000000,9.57274521454E-05,-0.00409619798092,-0.00136313922987,-0.000324634333534,0.000669830762257,0.00069447695215
2068201000000,9.56662509154E-05,-0.00410000031478,-0.00137487922394,-0.000262425914319,0.000604537875418,0.00087155900864
2068209000000,9.56072639071E-05,-0.00410356210009,-0.00138579772981,-0.00024192151958,0.000564526797572,0.00100481453032
2068217000000,9.55490749504E-05,-0.00410737612155,-0.00139621965389,-0.000259955054838,0.000540381380714,0.0010977075635
2068225000000,9.54914937695E-05,-0.0041115130249,-0.0014063391043,-0.000282453366973,0.00052624739722,0.00118724140477
2068231000000,9.54308599009E-05,-0.00411574946689,-0.00141627633121,-0.000290389884288,0.000515976371239,0.00131000119448
2068241000000,9.53739091885E-05,-0.00411988223673,-0.00142611009196,-0.000279358674811,0.000513234570143,0.00145028581312
2068249000000,9.53156498801E-05,-0.00412388225629,-0.00143586936295,-0.000266173671863,0.000510070303711,0.00159871580205
2068256000000,9.5258488232E-05,-0.00412784352673,-0.00144559322902,-0.0002621521116,0.000509195983594,0.00174858562721
2068264000000,9.52027471163E-05,-0.00413185101697,-0.00145529458964,-0.000263793898426,0.000509472095683,0.00189372089027
2068272000000,9.5148340031E-05,-0.00413591580409,-0.00146498257273,-0.000266269782278,0.000510214506416,0.00204332864817
2068281000000,9.50932900522E-05,-0.00413999880687,-0.00147465964012,-0.000266615553982,0.000509793181367,0.00220443084741
2068288000000,9.50403795629E-05,-0.00414406475955,-0.00148433023237,-0.000261264007049,0.00051234812536,0.00236726742964
2068297000000,9.4985515594E-05,-0.00414810943712,-0.00149399379317,-0.000259396665363,0.000511072354092,0.00254541846443
2068304000000,9.4931523893E-05,-0.00415214928103,-0.00150365340483,-0.00025587832581,0.000512836960817,0.00272047541488
2068312000000,9.48786788385E-05,-0.0041561989875,-0.00151331281105,-0.000254432899187,0.000514382744018,0.00290202351332
2068320000000,9.4826917964E-05,-0.00416026032789,-0.00152297239075,-0.000253086000114,0.00051596581219,0.00308890927232
2068328000000,0.000976979643294,0.0102647987667,-0.00484123788695,5.44843801277,1.12060942344,256.330681587
2068336000000,0.00181732481381,-0.156505717422,-0.00466855613994,-11.4851047687,1.00965198223,114.172155782
2068345000000,0.00143602557035,-0.0728599833732,-0.00177226441069,6.96053566776,0.217083378351,15.3646281958
2068353000000,-0.000308392091687,-0.0310853372752,-0.00375587449648,1.94977648837,0.18637390801,2.68867843993
2068361000000,-0.00175871298383,0.00198102880422,-0.00274998800199,2.40237192917,0.0906168325806,3.84236865527
2068369000000,-0.000413210036387,0.00442410800885,-0.000884868522477,0.654711048826,0.0903726165554,8.19394249046
2068377000000,0.000302326038991,0.00398131471809,0.00048558034885,-0.116115941418,0.191507205921,9.68061489264
2068385000000,0.000531565273173,-0.000918457231994,0.00196495352553,-1.11033810745,0.175904244134,10.3158571119
2068389000000,0.000332879583681,-0.0040449340648,0.00243231557668,-1.24983415942,0.0944001870165,10.4419844907
2068401000000,1.88650366928E-05,-0.00453357987284,0.0019141851477,-0.329386744458,0.0122588020467,10.0015499235
2068409000000,-0.00012414784018,-0.00414793698646,0.00139594719529,-0.262517614429,-0.0186865916213,9.79261367788
2068417000000,-0.000172025038087,-0.00391324205676,0.000766924650562,-0.330426795423,-0.032032973556,9.76975991526
2068425000000,-0.000320355649473,-0.00393037899133,0.000655948936285,-0.42259216391,-0.157930136547,9.77725091309
2068432000000,-0.000302951706467,-0.00412425908356,0.000355487405822,-0.392491479575,-0.132166064943,9.78337849262
2068440000000,-0.000171126118495,-0.00440393718477,-6.76092801246E-05,-0.203663083357,-0.0713534975719,9.78803289888
2068448000000,-2.72530081681E-05,-0.00464525080043,-0.000505526928614,0.0808542522751,-0.0193221535135,9.78939133551
2068456000000,7.92611073046E-05,-0.00479750091656,-0.000945657231915,0.369067267685,0.0209039898204,9.79008278129
2068464000000,0.000156855075884,-0.00481569107119,-0.00134438173188,0.558436403814,0.0588047583102,9.79348298046
2068472000000,0.00021293285496,-0.00473002477926,-0.00135776137927,0.594620107295,0.0761675555636,9.79954065901
2068480000000,0.000263056545743,-0.00457226580013,-0.00110277514447,0.452236702333,0.100086451859,9.8050805295
2068488000000,0.00029082882113,-0.00447960867374,-0.000861669464371,0.272250466393,0.124841038456,9.80724910931
2068497000000,0.000283828618676,-0.00444146118997,-0.000666940362753,0.16481643266,0.132392328497,9.80689459773
2068504000000,0.000250997050609,-0.00442192717685,-0.000503952485535,0.110502900907,0.126785946605,9.80454886773
2068513000000,0.000209324311971,-0.00440662869049,-0.000367467357998,0.0797374637281,0.115650144479,9.8024308479
2068521000000,0.00017154080797,-0.00439300257557,-0.000258274925412,0.0579398755151,0.103599792835,9.80134558321
2068529000000,0.000142963840103,-0.00438143295301,-0.000176138236902,0.0409374140811,0.0925322847866,9.80091276947
2068537000000,0.000123831739685,-0.00437258382338,-0.000118737319125,0.0282629125628,0.0831265512773,9.80061385501
2068544000000,0.000112351009741,-0.00436696934411,-8.32374797095E-05,0.0200155571892,0.0757242390855,9.80023567034
2068553000000,0.000106683327688,-0.00436465913621,-6.67449259363E-05,0.0161460276595,0.0704918817184,9.79982644359
2068561000000,0.0001051231818,-0.00436520424616,-6.62987383719E-05,0.0163401451199,0.0673019118005,9.79950504446
2068569000000,0.000106133369282,-0.00436752116228,-7.81490409988E-05,0.0198000997386,0.065672566891,9.79932782742
2068577000000,0.000108383826654,-0.00437044913519,-9.75360674903E-05,0.0250580952074,0.0650373073478,9.79927025154
2068585000000,0.000111039311464,-0.00437332376486,-0.000120157743892,0.0306743656507,0.0650271326701,9.79927400245
2068593000000,0.000113843345242,-0.00437595522245,-0.000143436438307,0.0357628085188,0.0655412337788,9.79930080903
2068601000000,0.000116828890122,-0.00437837298674,-0.000166301635286,0.04012866675,0.066544198955,9.79934498822
2068609000000,0.000119899315854,-0.00438045470383,-0.000187893165665,0.0438706433372,0.0678380637765,9.79941169562
2068617000000,0.00012264577894,-0.00438193879935,-0.000206763576308,0.0469001375335,0.0690760288163,9.79949575823
2068625000000,0.000124643621912,-0.00438264636724,-0.000221449381289,0.0488959540804,0.0699966598877,9.79957818513
2068633000000,0.000125839866676,-0.00438272106029,-0.000231635250595,0.0496779455539,0.0706182045317,9.79963957222
2068640000000,0.000126594846057,-0.00438253101554,-0.000238380820878,0.0495430524454,0.0711545870663,9.79967545253
2068648000000,0.00012727382281,-0.00438237121006,-0.000243281792145,0.0491169579857,0.0717395382712,9.7996955028
2068656000000,0.00012788147956,-0.00438219852589,-0.000247083034286,0.0488063218184,0.0722609588273,9.79971243556
2068665000000,0.000128127684819,-0.00438179984069,-0.000249382417826,0.0485036427485,0.0725011860318,9.79972851052
2068673000000,0.000127829733354,-0.00438110930141,-0.000249701666118,0.0478676715823,0.0724035956025,9.79973590343
2068680000000,0.000127201093244,-0.00438034626,-0.00024859054988,0.0468251070508,0.0721655987722,9.79972836164
2068688000000,0.000126691706467,-0.00437981752046,-0.000247481485071,0.04574802362,0.0720486581094,9.79971120724
2068697000000,0.000126546212312,-0.00437960139353,-0.000247428513577,0.04509882816,0.0721109551084,9.79969633555
2068705000000,0.000126577706256,-0.00437948025394,-0.000248167058286,0.0449449767324,0.0721666567198,9.79969043007
2068713000000,0.000126416025424,-0.00437919864257,-0.000248581251198,0.0449010461267,0.0720180929737,9.79968883834
2068721000000,0.00012595249707,-0.0043787567185,-0.000248073888581,0.0445687501634,0.0716980877505,9.79968200237
2068729000000,0.000125480411893,-0.00437841107887,-0.0002473074302,0.0439884292987,0.0714479852867,9.79966720408
2068737000000,0.000125380783152,-0.00437837592953,-0.000247473050216,0.0435917621998,0.0714518824188,9.79965210953
2068744000000,0.000125636515834,-0.00437856670369,-0.000248913566101,0.043682699061,0.0716277675352,9.79964723182
2068753000000,0.000125919392956,-0.00437867984067,-0.00025068286228,0.0440916129479,0.0717185204632,9.79965193189
2068761000000,0.000125869519345,-0.00437852709184,-0.000251561221465,0.0443224785609,0.0715803897902,9.79965743112
2068769000000,0.000125542823556,-0.00437824075034,-0.000251397387892,0.0441099817474,0.0713457966103,9.79965450511
2068776000000,0.000125331951377,-0.0043781209142,-0.000251256406322,0.0437108104258,0.0712729680882,9.79964472068
2068787000000,0.000125400253259,-0.00437817381259,-0.000251563547256,0.0435708610052,0.0713837847864,9.79963880475
2068795000000,0.000125756386361,-0.0043784209056,-0.000253042794634,0.0437383941671,0.0715771262028,9.79963893094
2068801000000,0.000126138882789,-0.00437856328934,-0.000255413017199,0.0442760405836,0.0717225156003,9.79965016383
2068808000000,0.00012595483855,-0.00437831279428,-0.000255565004227,0.0444248699621,0.0715281881731,9.79965752068
2068816000000,0.000125597127184,-0.00437803949658,-0.0002549175621,0.0440354828899,0.0713343834607,9.79965208387
2068825000000,0.000125508168587,-0.00437802558619,-0.000254802748281,0.0436537142779,0.0713719622981,9.7996424676
2068833000000,0.000125810763478,-0.00437825737404,-0.000255901464501,0.043709568132,0.0716103086889,9.79964006146
2068841000000,0.0001261643066,-0.00437843898314,-0.000257464183208,0.0441305164979,0.0717870838971,9.7996480654
2068849000000,0.000126195664496,-0.00437832555538,-0.000258155333126,0.0444323286298,0.0717048194113,9.79965700794
2068857000000,0.000120778118085,-0.00432787116455,-0.00289888848943,0.108574490533,0.192888945869,9.80127874447
2068865000000,0.000125518849311,-0.0043778052213,-0.000256744091285,-0.0390191423599,-0.0848216304008,9.79756184192
2068873000000,0.000120654510962,-0.00432737151162,-0.00289819342612,0.107829709297,0.192927280121,9.80127686871
2068880000000,0.000121034623415,-0.00432799621693,-0.00289929619376,0.0438529872556,0.0717157570474,9.79962911553
2068888000000,0.000126232284903,-0.00437827273807,-0.000259603818705,-0.0384702337621,-0.0843247948342,9.79756138993
2068896000000,0.000121001035815,-0.00432868977862,-0.00289981041882,0.10873762943,0.192981341216,9.80125396122
2068905000000,0.000120611231477,-0.00432816923927,-0.00289873518125,0.0438971451891,0.0713498048907,9.79965963968
2068912000000,0.000125452172958,-0.00437765485116,-0.000258092937957,-0.0392696012846,-0.0847395414702,9.79758032819
2068919000000,0.000125703065362,-0.00437788612441,-0.000258836241744,0.0434830958023,0.0715648686937,9.79963701858
2068928000000,0.000126119381018,-0.004378133992,-0.000260374784689,0.0439119261508,0.0717874512911,9.79964362606
2068936000000,0.000126227837554,-0.00437809076649,-0.000261242686664,0.0443186091397,0.0717510054244,9.79965440957
2068944000000,0.000125900002822,-0.00437777641801,-0.000260714048056,0.044232847936,0.0714931427825,9.79965698298
2068952000000,0.000125504350308,-0.00437752237806,-0.000259644547042,0.0437405530895,0.0713054362915,9.79964815857
2068960000000,0.000125492764624,-0.00437759687533,-0.000259517349499,0.0433954189206,0.0714038653123,9.79963778688
2068969000000,0.000125884483361,-0.0043778958979,-0.000260755314713,0.0435900673294,0.0716802566863,9.79963762233
2068976000000,0.000126238633587,-0.00437805880872,-0.000262225129344,0.044106808578,0.0718221389212,9.79964792864
2068984000000,0.000126151108458,-0.00437787523252,-0.000262509157148,0.0443579567627,0.0716661878349,9.79965706261
2068992000000,0.000125715958153,-0.004377526946,-0.000261519395373,0.0440491468958,0.0713866110793,9.79965451331
2069000000000,0.000125426124464,-0.0043773881046,-0.000260620196274,0.0435227145899,0.0713019379751,9.79964298351
2069009000000,0.000125627742578,-0.00437759800733,-0.000261089031506,0.0433782583433,0.0715123792984,9.79963531331
2069017000000,0.000121132022049,-0.00432962682366,-0.00290041285299,0.108241153978,0.193080393,9.80120459841
2069025000000,0.000121252445373,-0.004330234069,-0.00290109614283,0.0443674237367,0.0717578395534,9.79963095807
2069033000000,0.000120923430747,-0.00433008269738,-0.00290042661432,0.0442739125931,0.0715074724646,9.799650881
2069041000000,0.000125541938151,-0.00437731095234,-0.000262208388559,-0.0391208773548,-0.0846135457601,9.79767393727
2069048000000,0.000125429543748,-0.00437732278719,-0.000261743689927,0.0433620795697,0.0713535041598,9.79963826581
2069056000000,0.000125797372431,-0.00437763114621,-0.000262816215015,0.0434606611901,0.0716405478953,9.79963551961
2069065000000,0.000121124580292,-0.00433000518683,-0.0029005079325,0.1598937344,0.290094157488,9.80242767307
2069072000000,0.000126239093877,-0.00437773940476,-0.000265038194044,-0.00840474652761,-0.0274405473935,9.79838882224
