rosbagTimestamp,linear_acceleration,x,y,,,
80000000,6.96904692786E-05,1.51193650401E-07,-0.000159323039517,-2.94852896163E-06,0.000362963896092,0.000237429429959
89000000,-0.00736628182731,8.59603869091E-07,-0.000101242955716,9.82490273472E-05,1.22942025113,-0.00179527758288
98000000,-0.0271590315779,2.25762928005E-06,-1.90890792201E-05,0.000194314878994,3.27243217203,-0.00402977884945
105000000,-0.0469114317442,3.11217489238E-06,-2.63781198687E-06,0.000126326322003,3.26575887101,-0.00342533319071
114000000,-0.0666585197187,4.7388831178E-06,-5.55492881847E-06,0.000269319623314,3.26487777344,-0.00535072544257
122000000,-0.0864241139275,6.42009868179E-06,-5.60153672242E-06,0.000283272417147,3.26793518575,-0.00932258731977
130000000,-0.106206409709,8.36483667167E-06,-6.84178582429E-06,0.00032643447813,3.27069552317,-0.014249017183
138000000,-0.125990795618,1.02325531617E-05,-8.08773649137E-06,0.000310259657212,3.27103920814,-0.0195831653747
145000000,-0.145767425285,1.1675845989E-05,-9.4029326945E-06,0.000238386179759,3.26975282172,-0.0255253908014
154000000,-0.165537127354,1.31269122303E-05,-1.12654747465E-05,0.000240763791239,3.26860261287,-0.0325292799403
161000000,-0.185306002951,1.4619471195E-05,-1.20067099074E-05,0.000249244056496,3.26846264491,-0.0408208191895
169000000,-0.205078122743,1.61546894935E-05,-1.33033235831E-05,0.000257863026559,3.26899821799,-0.0503155001853
176000000,-0.205041966776,1.61672354381E-05,-1.33510666289E-05,1.58587911533E-05,-0.00602681366527,-0.0528207873273
186000000,-0.205053288799,1.6151094466E-05,-1.3415480392E-05,1.28754815218E-05,0.00184894489859,-0.0547256111086
193000000,-0.205075307113,1.61422259343E-05,-1.34338740932E-05,7.57248204867E-06,0.00486052102907,-0.0806329923494
202000000,-0.205097142212,1.72595269855E-05,-1.32986986475E-05,0.000147350471933,0.00285079937318,-0.0396321087991
208000000,-0.205092273783,1.71099931626E-05,-1.33413365837E-05,-2.34012740595E-05,-0.000851263023625,-0.0536661275424
218000000,-0.205080253271,1.72760143799E-05,-1.32615946355E-05,3.32229528283E-05,-0.00204837294889,-0.0532115957072
226000000,-0.205074016687,1.72739709475E-05,-1.33515357429E-05,2.3715143637E-06,-0.00109298608067,-0.0533072952623
234000000,0.758128024398,-2.80012996945E-05,1.5037725828E-05,-0.00141283592401,-160.25199321,41.3700702395
242000000,1.26004169788,-3.56091411099E-05,4.19046241982E-05,-0.000301075624307,-83.2901749166,20.0701052005
249000000,0.751464576152,0.0003461580208,0.000173407349325,0.062912153396,57.7069472129,38.3580111669
258000000,-0.0881221256474,0.000251719205039,-8.30745666275E-05,-0.000124543306103,121.221994812,191.025379934
265000000,-0.0791083072475,-0.000157272627841,9.46302459038E-06,-0.0824732185168,-5.29826544409,37.8099343971
273000000,-0.0290361673207,-0.000194861783194,5.96143897839E-05,-0.0314483633955,-10.1249002435,4.05949401107
281000000,-0.00578428051218,-0.000149789626189,6.70258659843E-05,-0.000204220939438,-4.66703631979,4.43731488301
289000000,-0.00574474022328,-9.6156088768E-05,3.39087048516E-05,0.0179858189081,-3.40636644551,8.73932727644
298000000,-0.00749467799718,-5.43894533374E-05,-1.0881138644E-05,0.0204123823335,-3.65627178576,9.95957477831
306000000,-0.00809778252438,-1.98327202115E-05,-1.64798291712E-05,0.00982571480743,-3.83224699117,9.95807730478
314000000,-0.0080938720016,-3.64702526464E-06,-2.49030101911E-06,0.00257157836687,-3.85885771351,9.83554336161
322000000,-0.00804201328767,3.69597251875E-06,1.04423576552E-05,-7.36659449452E-05,-3.84877997578,9.7959339137
329000000,-0.00802917890823,1.79998887393E-06,1.42595384488E-05,-0.00117399613666,-3.84182955245,9.79315563782
338000000,-0.00803259062504,-2.79564068212E-06,1.35999416387E-05,-0.0013865568676,-3.84145126195,9.79787779265
345000000,-0.00803336771443,-6.71281630635E-06,1.20759557993E-05,-0.00126653247015,-3.84296881325,9.80055075159
354000000,-0.00803062294705,-9.74120786887E-06,1.13911865892E-05,-0.00111449342587,-3.84366946594,9.80101940325
362000000,-0.00802857531885,-1.07876496551E-05,1.04247261653E-05,-0.000425116404387,-3.84332728437,9.80050551188
371000000,-0.00802861999317,-1.12968125178E-05,9.35354214771E-06,-0.000187054378802,-3.8427845896,9.80000262175
385000000,-0.0080311904341,-1.10660724161E-05,7.6853293278E-06,-5.74195726247E-05,-3.84254668956,9.79988988484
397000000,-0.00803122685156,-1.10794513616E-05,6.99466064525E-06,6.92423716037E-05,-3.8427877458,9.80015329785
402000000,-0.00803044298325,-1.07191509617E-05,6.21246428689E-06,-2.61116120816E-05,-3.84289109684,9.80024290873
