3.145472	-5.592110
7.458515	9.699780
-2.588508	9.554820
-7.721187	-5.916420
2.723117	5.401765
16.662399	-5.704704
-21.614760	-6.150107
2.496742	16.670132
-3.326265	16.670651
-8.930001	16.628965
-16.411312	-21.788959
-16.386182	-5.187116
20.387582	-21.228534
-24.466643	9.281110
-10.682733	25.183476
-15.915937	21.665913
-10.477256	9.461292
21.006526	-4.111500
3.270193	-17.616653
-8.895092	-27.058542
25.076095	9.414447
4.044478	30.482092
-0.890717	26.796521
29.890935	-5.501681
-20.830135	14.959116
-7.583415	22.083378
-28.010964	6.850611
9.399425	33.961236
0.825026	28.006092
