-22.771228	5.222738
-12.644293	6.687839
-13.961591	1.557690
-11.802463	-15.220360
-22.732886	-6.070947
-14.591464	16.587700
-13.218376	11.695522
21.063671	17.898536
-14.941179	-20.372509
-17.326432	13.716962
-15.610685	-8.090888
-13.828754	-11.422392
-16.283843	27.164066
24.390709	-12.630079
0.791806	-30.574592
-13.666347	-23.578614
-15.375667	-14.223847
-20.602314	-30.905795
24.054779	-8.554119
20.387354	0.742745
-23.129256	19.257682
-12.605083	33.599775
-17.277193	21.842328
-26.188382	15.067147
-22.654071	12.312311
22.728000	-20.092401
-18.580102	10.702515
26.061396	-22.809111
-17.242173	37.697978
-24.315895	-22.154474
24.851834	11.367692
-22.585547	-17.236346
-19.749646	30.590532
-25.888867	-12.255559
